Reference	Result	Lemma	Part of Speech
Mt 5:11,Mt 6:5,Mt 6:6,Mt 9:15,Mt 10:19,Mt 13:32,Mt 15:2,Mt 19:28,Mt 21:40,Mt 23:15,Mt 24:32,Mt 24:33,Mt 26:29,Mk 2:20,Mk 3:11,Mk 4:15,Mk 4:16,Mk 4:29,Mk 4:31,Mk 4:32,Mk 8:38,Mk 9:9,Mk 11:19,Mk 11:25,Mk 12:23,Mk 12:25,Mk 13:4,Mk 13:7,Mk 13:11,Mk 13:28,Mk 13:29,Mk 14:7,Mk 14:25,Lk 5:35,Lk 6:22,Lk 6:22,Lk 6:26,Lk 8:13,Lk 9:26,Lk 11:2,Lk 11:21,Lk 11:34,Lk 11:36,Lk 12:54,Lk 12:55,Lk 13:28,Lk 14:8,Lk 14:10,Lk 14:10,Lk 14:12,Lk 14:13,Lk 16:4,Lk 16:9,Lk 17:10,Lk 21:7,Lk 21:9,Lk 21:30,Lk 21:31,Lk 23:42,Jn 2:10,Jn 4:25,Jn 5:7,Jn 7:27,Jn 7:31,Jn 8:28,Jn 8:44,Jn 9:5,Jn 10:4,Jn 13:19,Jn 14:29,Jn 16:4,Jn 16:13,Jn 16:21,Jn 16:21,Jn 21:18,Ac 23:35,Ac 24:22,Ro 2:14,Ro 11:27,1 Co 3:4,1 Co 13:10,1 Co 14:26,1 Co 15:27,1 Co 15:28,1 Co 15:54,1 Co 16:2,1 Co 16:3,1 Co 16:5,1 Co 16:12,2 Co 10:6,2 Co 12:10,2 Co 13:9,Col 3:4,Col 4:16,1 Th 5:3,2 Th 1:10,1 Ti 5:11,Heb 1:6,Jas 1:2,1 Jn 5:2,Re 4:9,Re 8:1,Re 9:5,Re 10:7,Re 11:7,Re 12:4,Re 17:10,Re 18:9,Re 20:7	ὅταν	ὅταν	conjunction
Mt 6:2,Mt 6:16,Mt 10:23,Mt 12:43,Mt 24:15,Mt 25:31,Mk 13:14,Lk 11:24,Lk 12:11,Lk 21:20,Jn 15:26,Tt 3:12	Ὅταν	ὅταν	conjunction
1 Co 15:24,1 Co 15:24	ὅταν	ὅταν	conjunction, adverb
