Result	Lemma	Part of Speech	Reference
ὥς	ὡς	adverb, conjunction	2 Pe 3:9
Ὡς	ὡς	conjunction	Mk 13:34,Lk 5:4,Jn 2:23,Jn 4:1,Jn 6:16,Jn 7:10,Jn 11:6,Jn 21:9,Ac 7:23,Ac 9:23,Ac 10:17,Ac 10:25,Ac 16:4,Ac 17:13,Ac 18:5,Ac 19:21,Ac 21:1,Ac 21:27,Ac 27:1,Ac 27:27,1 Co 4:18,1 Co 14:33,Col 2:6,2 Pe 1:3
ὥς	ὡς	preposition, conjunction	2 Co 3:1
ὡς	ὡς	conjunction	Mt 1:24,Mt 5:48,Mt 6:12,Mt 6:16,Mt 6:29,Mt 7:29,Mt 7:29,Mt 8:13,Mt 10:16,Mt 10:16,Mt 10:16,Mt 12:13,Mt 13:43,Mt 15:28,Mt 18:33,Mt 19:19,Mt 20:14,Mt 22:39,Mt 24:38,Mt 26:19,Mt 26:39,Mt 26:39,Mt 26:55,Mt 27:65,Mt 28:15,Mk 1:22,Mk 1:22,Mk 4:26,Mk 4:27,Mk 4:36,Mk 6:15,Mk 7:6,Mk 10:1,Mk 10:15,Mk 12:31,Mk 12:33,Mk 14:48,Mk 14:72,Lk 1:23,Lk 1:41,Lk 1:44,Lk 2:15,Lk 2:39,Lk 3:4,Lk 3:23,Lk 6:4,Lk 6:22,Lk 7:12,Lk 9:52,Lk 10:3,Lk 10:18,Lk 10:27,Lk 11:1,Lk 11:36,Lk 12:27,Lk 12:58,Lk 15:19,Lk 15:25,Lk 16:1,Lk 18:11,Lk 18:17,Lk 19:5,Lk 19:29,Lk 19:41,Lk 20:37,Lk 21:35,Lk 22:31,Lk 22:52,Lk 22:61,Lk 22:66,Lk 23:14,Lk 23:26,Lk 23:55,Lk 24:6,Lk 24:32,Lk 24:32,Lk 24:35,Jn 2:9,Jn 4:40,Jn 6:12,Jn 8:7,Jn 11:20,Jn 11:29,Jn 11:32,Jn 11:33,Jn 12:35,Jn 12:36,Jn 15:6,Jn 18:6,Jn 19:33,Jn 20:11,Ac 1:10,Ac 2:15,Ac 3:12,Ac 3:22,Ac 5:24,Ac 7:37,Ac 7:51,Ac 8:32,Ac 8:32,Ac 8:36,Ac 9:18,Ac 10:7,Ac 10:11,Ac 10:38,Ac 10:47,Ac 11:5,Ac 11:16,Ac 11:17,Ac 13:25,Ac 13:29,Ac 13:33,Ac 14:5,Ac 16:10,Ac 16:15,Ac 17:28,Ac 19:9,Ac 20:14,Ac 20:18,Ac 20:20,Ac 20:24,Ac 21:12,Ac 22:5,Ac 22:11,Ac 22:25,Ac 23:11,Ac 23:15,Ac 23:20,Ac 25:10,Ac 25:14,Ac 27:30,Ac 28:4,Ac 28:19,Ro 1:9,Ro 5:15,Ro 5:18,Ro 9:25,Ro 9:32,Ro 11:2,Ro 11:33,Ro 12:3,Ro 13:9,Ro 13:13,Ro 15:15,Ro 15:24,1 Co 3:5,1 Co 3:15,1 Co 4:1,1 Co 4:7,1 Co 4:13,1 Co 4:14,1 Co 5:3,1 Co 7:17,1 Co 7:17,1 Co 7:29,1 Co 7:30,1 Co 7:30,1 Co 7:30,1 Co 7:31,1 Co 8:7,1 Co 9:5,1 Co 9:26,1 Co 9:26,1 Co 10:15,1 Co 11:34,1 Co 12:2,2 Co 1:7,2 Co 2:17,2 Co 2:17,2 Co 2:17,2 Co 5:19,2 Co 5:20,2 Co 6:8,2 Co 6:9,2 Co 6:9,2 Co 6:9,2 Co 6:10,2 Co 6:10,2 Co 6:10,2 Co 6:13,2 Co 7:14,2 Co 7:15,2 Co 10:2,2 Co 10:9,2 Co 10:14,2 Co 11:3,2 Co 11:16,2 Co 11:17,2 Co 11:21,2 Co 13:2,Ga 1:9,Ga 3:16,Ga 3:16,Ga 4:12,Ga 4:12,Ga 4:14,Ga 4:14,Ga 5:14,Ga 6:10,Eph 2:3,Eph 3:5,Eph 5:1,Eph 5:8,Eph 5:15,Eph 5:15,Eph 5:22,Eph 5:23,Eph 5:24,Eph 5:28,Eph 5:33,Eph 6:5,Eph 6:6,Eph 6:6,Eph 6:7,Eph 6:20,Php 1:20,Php 2:7,Php 2:12,Php 2:15,Php 2:22,Php 2:23,Col 2:20,Col 3:18,Col 3:22,Col 4:4,1 Th 2:4,1 Th 2:7,1 Th 2:7,1 Th 2:11,1 Th 2:11,1 Th 5:2,1 Th 5:4,1 Th 5:6,2 Th 2:2,2 Th 3:15,2 Th 3:15,2 Ti 1:3,2 Ti 2:9,2 Ti 3:9,Tt 1:5,Phm 17,Heb 1:11,Heb 1:12,Heb 3:2,Heb 3:8,Heb 3:11,Heb 3:15,Heb 4:3,Heb 7:9,Heb 11:12,Heb 11:27,Heb 12:5,Heb 12:7,Heb 13:3,Heb 13:3,Heb 13:17,Jas 1:10,Jas 2:8,Jas 2:9,Jas 2:12,1 Pe 1:14,1 Pe 2:12,1 Pe 2:14,1 Pe 2:16,1 Pe 2:16,1 Pe 2:16,1 Pe 3:6,1 Pe 3:7,1 Pe 3:7,1 Pe 4:10,1 Pe 4:11,1 Pe 4:11,1 Pe 4:12,1 Pe 5:3,1 Pe 5:8,1 Pe 5:12,2 Pe 1:19,2 Pe 2:1,2 Pe 3:16,2 Pe 3:16,1 Jn 1:7,1 Jn 2:27,2 Jn 5,Jud 7,Jud 10,Re 1:14,Re 1:14,Re 1:14,Re 1:15,Re 1:15,Re 1:16,Re 2:24,Re 2:27,Re 2:28,Re 3:21,Re 5:6,Re 6:6,Re 6:11,Re 6:13,Re 6:14,Re 8:8,Re 8:10,Re 9:2,Re 9:3,Re 10:7,Re 10:9,Re 12:15,Re 13:3,Re 13:11,Re 14:2,Re 14:2,Re 18:6,Re 19:1,Re 21:11,Re 22:12
ὡς	ὡς	conjunction, adverb	Mt 6:10,Mt 10:25,Mt 10:25,Mt 14:5,Mt 21:26,Mk 1:10,Mk 4:31,Mk 5:13,Mk 8:9,Mk 8:24,Mk 9:21,Mk 12:25,Lk 1:56,Lk 3:22,Lk 4:25,Lk 6:40,Lk 8:42,Lk 8:47,Lk 22:26,Lk 22:26,Lk 22:27,Jn 1:14,Jn 1:32,Jn 6:10,Jn 6:19,Jn 7:10,Jn 11:18,Jn 19:39,Jn 21:8,Ac 5:7,Ac 5:36,Ac 10:28,Ac 13:18,Ac 13:20,Ac 17:15,Ac 17:22,Ac 19:34,Ro 4:17,Ro 10:15,1 Co 7:25,2 Co 3:5,2 Co 6:4,Php 1:8,Col 3:12,Col 3:23,1 Th 2:10,2 Th 2:2,Phm 14,Heb 11:29,1 Pe 1:19,1 Pe 2:2,1 Pe 4:15,1 Pe 4:15,1 Pe 4:16,2 Pe 2:12,Re 4:6,Re 8:1,Re 14:2,Re 14:3,Re 15:2,Re 16:3,Re 16:21,Re 21:21
ὡς	ὡς	preposition, conjunction	Mt 6:5,Mt 17:2,Mt 17:2,Mt 17:20,Mt 18:3,Mt 18:4,Mt 28:3,Mt 28:3,Mt 28:4,Mk 6:34,Lk 11:44,Lk 17:6,Jn 1:39,Jn 4:6,Jn 19:14,Ac 4:4,Ro 1:21,Ro 3:7,Ro 8:36,Ro 9:27,Ro 9:29,Ro 9:29,1 Co 3:1,1 Co 3:1,1 Co 3:1,1 Co 3:10,1 Co 4:9,1 Co 7:7,1 Co 7:8,1 Co 9:20,1 Co 9:20,1 Co 9:21,1 Co 13:11,1 Co 13:11,1 Co 13:11,1 Co 16:10,2 Co 9:5,2 Co 9:5,2 Co 11:15,2 Co 13:7,1 Ti 5:1,1 Ti 5:1,1 Ti 5:2,1 Ti 5:2,2 Ti 2:3,2 Ti 2:17,Tt 1:7,Phm 9,Phm 16,Heb 3:5,Heb 3:6,Heb 6:19,Heb 11:9,Heb 12:16,Heb 12:27,Jas 5:3,1 Pe 1:24,1 Pe 1:24,1 Pe 2:5,1 Pe 2:11,1 Pe 2:13,1 Pe 2:25,2 Pe 3:8,2 Pe 3:8,2 Pe 3:10,Re 1:10,Re 1:17,Re 2:18,Re 3:3,Re 4:1,Re 4:7,Re 6:1,Re 6:12,Re 6:12,Re 9:5,Re 9:7,Re 9:7,Re 9:8,Re 9:8,Re 9:9,Re 9:9,Re 9:17,Re 10:1,Re 10:1,Re 10:10,Re 13:2,Re 13:2,Re 16:13,Re 16:15,Re 17:12,Re 18:21,Re 19:6,Re 19:6,Re 19:6,Re 19:12,Re 20:8,Re 21:2,Re 22:1
ὡς	ὡς	conjunction, preposition	Mt 22:30,Ro 5:16
