Result	Lemma	Gender	Case	Number	Part of Speech	Reference
ἐξουσίαις	ἐξουσία	fem	dat	pl	noun	Ro 13:1,Eph 3:10,Tt 3:1
ἐξουσίας	ἐξουσία	fem	gen	sg	noun	Lk 23:7,Ac 26:12,Ac 26:18,1 Co 9:12,2 Co 10:8,Eph 1:21,Eph 2:2,Col 1:13,Col 2:10
ἐξουσίᾳ	ἐξουσία	fem	dat	sg	noun	Mt 21:23,Mt 21:24,Mt 21:27,Mk 11:28,Mk 11:29,Mk 11:33,Lk 4:32,Lk 4:36,Lk 20:2,Lk 20:8,Lk 20:20,Ac 1:7,Ac 5:4,Ro 13:2,1 Co 9:12,1 Co 9:18
ἐξουσιῶν	ἐξουσία	fem	gen	pl	noun	1 Pe 3:22
ἐξουσία	ἐξουσία	fem	nom	sg	noun	Mt 28:18,Lk 22:53,Ro 13:1,1 Co 8:9,Jud 25,Re 6:8,Re 9:3,Re 9:10,Re 9:19,Re 12:10,Re 13:5,Re 13:7,Re 22:14
ἐξουσίας	ἐξουσία	fem	acc	pl	noun	Lk 12:11,Eph 6:12,Col 2:15
ἐξουσίαν	ἐξουσία	fem	acc	sg	noun	Mt 7:29,Mt 8:9,Mt 9:6,Mt 9:8,Mt 10:1,Mt 21:23,Mk 1:22,Mk 1:27,Mk 2:10,Mk 3:15,Mk 6:7,Mk 11:28,Mk 13:34,Lk 4:6,Lk 5:24,Lk 7:8,Lk 9:1,Lk 10:19,Lk 12:5,Lk 19:17,Lk 20:2,Jn 1:12,Jn 5:27,Jn 10:18,Jn 10:18,Jn 17:2,Jn 19:10,Jn 19:10,Jn 19:11,Ac 8:19,Ac 9:14,Ac 26:10,Ro 9:21,Ro 13:3,1 Co 7:37,1 Co 9:4,1 Co 9:5,1 Co 9:6,1 Co 11:10,1 Co 15:24,2 Co 13:10,2 Th 3:9,Heb 13:10,Re 2:26,Re 9:3,Re 11:6,Re 11:6,Re 13:2,Re 13:4,Re 13:12,Re 14:18,Re 16:9,Re 17:12,Re 17:13,Re 18:1,Re 20:6
ἐξουσίαι	ἐξουσία	fem	nom	pl	noun	Col 1:16
