Result	Lemma	Gender	Case	Number	Part of Speech	Reference
λίθον	λίθος	mas	acc	sg	noun	Mt 4:6,Mt 7:9,Mt 21:42,Mt 21:44,Mt 24:2,Mt 27:60,Mt 27:66,Mt 28:2,Mk 12:10,Mk 13:2,Mk 15:46,Mk 16:3,Lk 4:11,Lk 19:44,Lk 19:44,Lk 20:17,Lk 20:18,Lk 24:2,Jn 8:7,Jn 11:39,Jn 11:41,Jn 20:1,Ro 9:33,1 Pe 2:4,1 Pe 2:6,Re 18:21
λίθου	λίθος	mas	gen	sg	noun	Lk 22:41,Re 18:12
λίθοι	λίθος	mas	nom	pl	noun	Mt 4:3,Mk 13:1,Lk 19:40,1 Pe 2:5
λίθους	λίθος	mas	acc	pl	noun	Jn 10:31,Jn 8:59,1 Co 3:12
λίθων	λίθος	mas	gen	pl	noun	Mt 3:9,Lk 3:8
λίθος	λίθος	mas	nom	sg	noun	Mt 24:2,Mk 13:2,Mk 16:4,Lk 17:2,Lk 21:6,Jn 11:38,Ac 4:11,1 Pe 2:7,1 Pe 2:8
λίθοις	λίθος	mas	dat	pl	noun	Mk 5:5,Lk 21:5,2 Co 3:7
λίθῳ	λίθος	mas	dat	sg	noun	Lk 4:3,Lk 21:6,Ro 9:32,Re 4:3,Re 21:11,Ac 17:29,Re 17:4,Re 18:16,Re 21:11,Re 21:19
