Reference	Result	Lemma	Part of Speech
Mt 25:32,Lk 23:12,Jn 5:44,Jn 6:43,Jn 11:56,Jn 13:14,Jn 16:19,Ac 15:39,Ro 2:15,Ro 12:5,1 Co 12:25,Ga 5:15,Eph 4:2,Eph 4:25,Col 3:13,Jas 4:11,Jas 5:9,Jas 5:16,1 Jn 1:7	ἀλλήλων	ἀλλήλων	pronoun
Mk 9:50,Lk 7:32,Jn 13:35,Ac 19:38,Ro 1:12,Ro 15:5,Ga 5:13,Ga 5:17,Ga 5:26,Eph 5:21,Jas 5:16,1 Pe 5:5,Re 11:10	ἀλλήλοις	ἀλλήλων	pronoun
Ga 6:2	Ἀλλήλων	ἀλλήλων	pronoun
Mt 24:10,Mt 24:10,Mk 4:41,Mk 8:16,Mk 9:34,Mk 15:31,Lk 2:15,Lk 4:36,Lk 6:11,Lk 8:25,Lk 12:1,Lk 20:14,Lk 24:14,Lk 24:17,Lk 24:32,Jn 4:33,Jn 6:52,Jn 13:22,Jn 13:34,Jn 13:34,Jn 15:12,Jn 15:17,Jn 16:17,Jn 19:24,Ac 4:15,Ac 7:26,Ac 21:6,Ac 26:31,Ac 28:4,Ac 28:25,Ro 1:27,Ro 12:10,Ro 12:10,Ro 12:16,Ro 13:8,Ro 14:13,Ro 14:19,Ro 15:7,Ro 15:14,Ro 16:16,1 Co 7:5,1 Co 11:33,1 Co 16:20,2 Co 13:12,Ga 5:15,Ga 5:26,Eph 4:32,Php 2:3,Col 3:9,1 Th 3:12,1 Th 4:9,1 Th 4:18,1 Th 5:11,1 Th 5:15,2 Th 1:3,Tt 3:3,Heb 10:24,1 Pe 1:22,1 Pe 4:9,1 Pe 5:14,1 Jn 3:11,1 Jn 3:23,1 Jn 4:7,1 Jn 4:11,1 Jn 4:12,2 Jn 5,Re 6:4	ἀλλήλους	ἀλλήλων	pronoun
