Reference	Result	Lemma	Part of Speech	Adverb/particle Type
Mt 3:3,Mt 4:10,Mt 5:29,Mt 5:30,Mt 6:21,Mt 7:12,Mt 9:5,Mt 10:26,Mt 12:8,Mt 18:20,Mt 20:1,Mt 22:14,Mt 23:8,Mt 23:9,Mt 26:28,Mt 26:31,Mk 4:22,Mk 7:27,Mk 9:39,Mk 13:11,Mk 14:2,Mk 16:8,Lk 1:18,Lk 5:39,Lk 6:43,Lk 8:17,Lk 12:34,Lk 14:14,Lk 18:25,Lk 19:21,Lk 20:6,Lk 20:36,Jn 6:40,Jn 7:4,Jn 11:39,Jn 13:13,Ac 2:39,Ac 16:28,Ac 16:37,Ac 17:20,Ac 19:24,Ac 19:35,Ac 25:27,Ac 26:26,Ac 27:23,Ro 1:9,Ro 2:11,Ro 3:22,Ro 4:9,Ro 6:14,Ro 10:12,Ro 11:23,Ro 12:19,Ro 14:11,Ro 14:17,1 Co 1:11,1 Co 1:19,1 Co 3:9,1 Co 3:19,1 Co 4:7,1 Co 4:9,1 Co 5:3,1 Co 5:12,1 Co 6:16,1 Co 7:9,1 Co 8:10,1 Co 9:15,1 Co 9:16,1 Co 9:16,1 Co 11:5,1 Co 11:8,1 Co 14:33,1 Co 14:35,1 Co 15:9,1 Co 16:9,2 Co 2:17,2 Co 6:2,2 Co 12:13,Ga 4:24,Ga 4:27,Eph 2:10,Eph 2:14,Eph 5:8,Eph 5:29,Eph 6:1,Php 1:8,Php 2:13,Php 3:3,1 Th 2:5,1 Th 2:9,1 Th 2:20,1 Th 4:3,2 Th 3:11,1 Ti 5:4,1 Ti 5:15,2 Ti 2:7,2 Ti 3:6,2 Ti 4:10,2 Ti 4:11,Tt 3:3,Heb 4:2,Heb 4:4,Heb 5:13,Heb 8:5,Jas 4:14,1 Pe 3:5,1 Pe 4:15,2 Pe 2:19,1 Jn 5:3,Jud 4,Re 14:4	γάρ	γάρ	conjunction	—
Mt 27:23,Mk 15:14,Lk 23:22,Jn 7:41,Ac 8:31,Ro 4:3,1 Co 11:22	γὰρ	γάρ	particle, conjunction	interrogative
Ro 3:3,Php 1:18	γάρ	γάρ	particle, conjunction	interrogative
Mt 1:20,Mt 1:21,Mt 2:2,Mt 2:5,Mt 2:6,Mt 2:13,Mt 2:20,Mt 3:2,Mt 3:9,Mt 3:15,Mt 4:6,Mt 4:17,Mt 4:18,Mt 5:12,Mt 5:18,Mt 5:20,Mt 5:46,Mt 6:7,Mt 6:8,Mt 6:14,Mt 6:16,Mt 6:24,Mt 6:32,Mt 6:32,Mt 6:34,Mt 7:2,Mt 7:8,Mt 7:25,Mt 7:29,Mt 8:9,Mt 9:13,Mt 9:16,Mt 9:21,Mt 9:24,Mt 10:10,Mt 10:17,Mt 10:19,Mt 10:20,Mt 10:23,Mt 10:35,Mt 11:13,Mt 11:18,Mt 11:30,Mt 12:33,Mt 12:34,Mt 12:37,Mt 12:40,Mt 12:50,Mt 13:12,Mt 13:15,Mt 13:17,Mt 14:3,Mt 14:4,Mt 14:24,Mt 15:2,Mt 15:4,Mt 15:19,Mt 15:27,Mt 16:2,Mt 16:3,Mt 16:25,Mt 16:26,Mt 16:27,Mt 17:15,Mt 17:20,Mt 18:7,Mt 18:10,Mt 19:12,Mt 19:14,Mt 19:22,Mt 21:26,Mt 21:32,Mt 22:16,Mt 22:28,Mt 22:30,Mt 23:3,Mt 23:5,Mt 23:13,Mt 23:17,Mt 23:19,Mt 23:39,Mt 24:5,Mt 24:6,Mt 24:7,Mt 24:21,Mt 24:24,Mt 24:27,Mt 24:37,Mt 24:38,Mt 25:3,Mt 25:14,Mt 25:29,Mt 25:35,Mt 25:42,Mt 26:9,Mt 26:10,Mt 26:11,Mt 26:12,Mt 26:43,Mt 26:52,Mt 26:73,Mt 27:18,Mt 27:19,Mt 27:43,Mt 28:2,Mt 28:5,Mt 28:6,Mk 1:16,Mk 1:22,Mk 1:38,Mk 2:15,Mk 3:10,Mk 3:21,Mk 3:35,Mk 4:25,Mk 5:8,Mk 5:28,Mk 5:42,Mk 6:14,Mk 6:17,Mk 6:18,Mk 6:20,Mk 6:31,Mk 6:48,Mk 6:50,Mk 6:52,Mk 7:3,Mk 7:10,Mk 7:21,Mk 8:35,Mk 8:36,Mk 8:37,Mk 8:38,Mk 9:6,Mk 9:6,Mk 9:31,Mk 9:34,Mk 9:40,Mk 9:41,Mk 9:49,Mk 10:14,Mk 10:22,Mk 10:27,Mk 10:45,Mk 11:13,Mk 11:18,Mk 11:18,Mk 11:32,Mk 12:12,Mk 12:14,Mk 12:23,Mk 12:25,Mk 12:44,Mk 13:8,Mk 13:19,Mk 13:22,Mk 13:33,Mk 13:35,Mk 14:5,Mk 14:7,Mk 14:40,Mk 14:56,Mk 14:70,Mk 15:10,Mk 16:4,Mk 16:8,Lk 1:15,Lk 1:30,Lk 1:44,Lk 1:48,Lk 1:66,Lk 1:76,Lk 2:10,Lk 3:8,Lk 4:10,Lk 5:9,Lk 6:23,Lk 6:23,Lk 6:26,Lk 6:32,Lk 6:33,Lk 6:38,Lk 6:44,Lk 6:44,Lk 6:45,Lk 7:5,Lk 7:6,Lk 7:8,Lk 7:33,Lk 8:18,Lk 8:29,Lk 8:29,Lk 8:40,Lk 8:46,Lk 8:52,Lk 9:14,Lk 9:24,Lk 9:25,Lk 9:26,Lk 9:44,Lk 9:48,Lk 9:50,Lk 10:7,Lk 10:24,Lk 10:42,Lk 11:4,Lk 11:10,Lk 11:30,Lk 12:12,Lk 12:23,Lk 12:30,Lk 12:52,Lk 12:58,Lk 14:24,Lk 14:28,Lk 16:2,Lk 16:13,Lk 16:28,Lk 17:21,Lk 17:24,Lk 18:16,Lk 18:23,Lk 18:32,Lk 19:5,Lk 19:10,Lk 19:48,Lk 20:19,Lk 20:33,Lk 20:36,Lk 20:38,Lk 20:40,Lk 20:42,Lk 21:4,Lk 21:8,Lk 21:9,Lk 21:15,Lk 21:23,Lk 21:26,Lk 21:35,Lk 22:2,Lk 22:16,Lk 22:18,Lk 22:27,Lk 22:37,Lk 22:37,Lk 22:59,Lk 22:71,Lk 23:8,Lk 23:12,Lk 23:15,Lk 23:34,Lk 23:41,Jn 2:25,Jn 3:2,Jn 3:16,Jn 3:17,Jn 3:19,Jn 3:20,Jn 3:24,Jn 3:34,Jn 3:34,Jn 4:8,Jn 4:9,Jn 4:18,Jn 4:23,Jn 4:37,Jn 4:42,Jn 4:44,Jn 4:45,Jn 4:47,Jn 5:13,Jn 5:19,Jn 5:20,Jn 5:21,Jn 5:22,Jn 5:26,Jn 5:36,Jn 5:46,Jn 5:46,Jn 6:6,Jn 6:27,Jn 6:33,Jn 6:55,Jn 6:64,Jn 6:71,Jn 7:1,Jn 7:5,Jn 7:39,Jn 8:24,Jn 8:42,Jn 8:42,Jn 9:22,Jn 9:30,Jn 12:8,Jn 12:43,Jn 12:47,Jn 13:11,Jn 13:15,Jn 13:29,Jn 14:30,Jn 16:7,Jn 16:13,Jn 16:27,Jn 18:13,Jn 19:6,Jn 19:31,Jn 19:36,Jn 20:9,Jn 20:17,Jn 21:7,Jn 21:8,Ac 1:20,Ac 2:15,Ac 2:15,Ac 2:25,Ac 2:34,Ac 4:3,Ac 4:12,Ac 4:16,Ac 4:20,Ac 4:22,Ac 4:27,Ac 4:34,Ac 4:34,Ac 5:26,Ac 5:36,Ac 6:14,Ac 7:33,Ac 7:40,Ac 8:7,Ac 8:16,Ac 8:21,Ac 8:23,Ac 8:39,Ac 9:11,Ac 9:16,Ac 10:46,Ac 13:8,Ac 13:27,Ac 13:36,Ac 13:47,Ac 15:21,Ac 15:28,Ac 16:3,Ac 17:23,Ac 17:28,Ac 17:28,Ac 18:3,Ac 18:18,Ac 18:28,Ac 19:32,Ac 19:37,Ac 19:40,Ac 20:10,Ac 20:13,Ac 20:16,Ac 20:16,Ac 20:27,Ac 21:3,Ac 21:13,Ac 21:29,Ac 21:36,Ac 22:22,Ac 22:26,Ac 23:5,Ac 23:8,Ac 23:11,Ac 23:17,Ac 23:21,Ac 24:5,Ac 26:16,Ac 26:26,Ac 26:26,Ac 27:22,Ac 27:25,Ac 27:34,Ac 27:34,Ac 28:2,Ac 28:20,Ac 28:22,Ac 28:27,Ro 1:11,Ro 1:16,Ro 1:16,Ro 1:17,Ro 1:18,Ro 1:19,Ro 1:20,Ro 1:26,Ro 2:1,Ro 2:1,Ro 2:12,Ro 2:13,Ro 2:14,Ro 2:24,Ro 2:25,Ro 2:28,Ro 3:2,Ro 3:9,Ro 3:20,Ro 3:23,Ro 3:28,Ro 4:2,Ro 4:13,Ro 4:14,Ro 4:15,Ro 5:6,Ro 5:7,Ro 5:7,Ro 5:10,Ro 5:13,Ro 5:15,Ro 5:16,Ro 5:17,Ro 5:19,Ro 6:5,Ro 6:7,Ro 6:10,Ro 6:14,Ro 6:19,Ro 6:20,Ro 6:21,Ro 6:23,Ro 7:1,Ro 7:2,Ro 7:5,Ro 7:7,Ro 7:8,Ro 7:11,Ro 7:14,Ro 7:15,Ro 7:15,Ro 7:18,Ro 7:18,Ro 7:19,Ro 7:22,Ro 8:2,Ro 8:3,Ro 8:5,Ro 8:6,Ro 8:7,Ro 8:7,Ro 8:13,Ro 8:14,Ro 8:15,Ro 8:18,Ro 8:19,Ro 8:20,Ro 8:22,Ro 8:24,Ro 8:24,Ro 8:26,Ro 8:38,Ro 9:3,Ro 9:6,Ro 9:9,Ro 9:11,Ro 9:15,Ro 9:17,Ro 9:19,Ro 9:28,Ro 10:2,Ro 10:3,Ro 10:4,Ro 10:5,Ro 10:10,Ro 10:11,Ro 10:12,Ro 10:13,Ro 10:16,Ro 11:1,Ro 11:15,Ro 11:21,Ro 11:24,Ro 11:25,Ro 11:29,Ro 11:30,Ro 11:32,Ro 11:34,Ro 12:3,Ro 12:4,Ro 12:20,Ro 13:1,Ro 13:3,Ro 13:4,Ro 13:4,Ro 13:4,Ro 13:6,Ro 13:6,Ro 13:8,Ro 13:9,Ro 13:11,Ro 14:3,Ro 14:4,Ro 14:5,Ro 14:6,Ro 14:7,Ro 14:8,Ro 14:9,Ro 14:10,Ro 14:15,Ro 14:18,Ro 15:3,Ro 15:4,Ro 15:8,Ro 15:18,Ro 15:24,Ro 15:26,Ro 15:27,Ro 15:27,Ro 16:2,Ro 16:18,Ro 16:19,1 Co 1:17,1 Co 1:18,1 Co 1:21,1 Co 1:26,1 Co 2:2,1 Co 2:8,1 Co 2:10,1 Co 2:11,1 Co 2:14,1 Co 2:16,1 Co 3:2,1 Co 3:3,1 Co 3:3,1 Co 3:4,1 Co 3:11,1 Co 3:13,1 Co 3:17,1 Co 3:19,1 Co 3:21,1 Co 4:4,1 Co 4:15,1 Co 4:15,1 Co 4:20,1 Co 5:7,1 Co 6:20,1 Co 7:14,1 Co 7:16,1 Co 7:22,1 Co 7:31,1 Co 8:5,1 Co 8:11,1 Co 9:2,1 Co 9:9,1 Co 9:10,1 Co 9:16,1 Co 9:17,1 Co 9:19,1 Co 10:1,1 Co 10:4,1 Co 10:5,1 Co 10:17,1 Co 10:26,1 Co 10:29,1 Co 11:6,1 Co 11:7,1 Co 11:9,1 Co 11:12,1 Co 11:18,1 Co 11:19,1 Co 11:21,1 Co 11:23,1 Co 11:26,1 Co 11:29,1 Co 12:8,1 Co 12:12,1 Co 12:13,1 Co 12:14,1 Co 13:9,1 Co 13:12,1 Co 14:2,1 Co 14:2,1 Co 14:8,1 Co 14:9,1 Co 14:14,1 Co 14:17,1 Co 14:31,1 Co 14:34,1 Co 15:3,1 Co 15:16,1 Co 15:21,1 Co 15:22,1 Co 15:25,1 Co 15:27,1 Co 15:32,1 Co 15:34,1 Co 15:41,1 Co 15:52,1 Co 15:53,1 Co 16:5,1 Co 16:7,1 Co 16:7,1 Co 16:10,1 Co 16:11,1 Co 16:18,2 Co 1:8,2 Co 1:12,2 Co 1:13,2 Co 1:19,2 Co 1:20,2 Co 1:24,2 Co 2:1,2 Co 2:2,2 Co 2:4,2 Co 2:9,2 Co 2:10,2 Co 2:11,2 Co 3:6,2 Co 3:9,2 Co 3:10,2 Co 3:11,2 Co 3:14,2 Co 4:5,2 Co 4:11,2 Co 4:15,2 Co 4:17,2 Co 4:18,2 Co 5:1,2 Co 5:2,2 Co 5:4,2 Co 5:7,2 Co 5:10,2 Co 5:13,2 Co 5:14,2 Co 6:14,2 Co 6:16,2 Co 7:3,2 Co 7:5,2 Co 7:8,2 Co 7:9,2 Co 7:10,2 Co 7:11,2 Co 8:9,2 Co 8:10,2 Co 8:12,2 Co 8:13,2 Co 8:21,2 Co 9:1,2 Co 9:2,2 Co 9:7,2 Co 10:3,2 Co 10:4,2 Co 10:8,2 Co 10:12,2 Co 10:14,2 Co 10:14,2 Co 10:18,2 Co 11:2,2 Co 11:2,2 Co 11:4,2 Co 11:5,2 Co 11:9,2 Co 11:13,2 Co 11:14,2 Co 11:19,2 Co 11:20,2 Co 12:6,2 Co 12:6,2 Co 12:9,2 Co 12:10,2 Co 12:11,2 Co 12:11,2 Co 12:14,2 Co 12:14,2 Co 12:20,2 Co 13:4,2 Co 13:4,2 Co 13:8,2 Co 13:9,Ga 1:10,Ga 1:11,Ga 1:12,Ga 1:13,Ga 2:6,Ga 2:8,Ga 2:12,Ga 2:18,Ga 2:19,Ga 2:21,Ga 3:10,Ga 3:10,Ga 3:18,Ga 3:21,Ga 3:26,Ga 3:27,Ga 3:28,Ga 4:15,Ga 4:22,Ga 4:25,Ga 4:30,Ga 5:5,Ga 5:6,Ga 5:13,Ga 5:14,Ga 5:17,Ga 5:17,Ga 6:3,Ga 6:5,Ga 6:7,Ga 6:9,Ga 6:13,Ga 6:15,Ga 6:17,Eph 2:8,Eph 5:5,Eph 5:6,Eph 5:9,Eph 5:12,Eph 5:14,Php 1:19,Php 1:21,Php 1:23,Php 2:20,Php 2:21,Php 2:27,Php 3:18,Php 3:20,Php 4:11,Col 2:1,Col 2:5,Col 3:3,Col 3:20,Col 3:25,Col 4:13,1 Th 1:8,1 Th 1:9,1 Th 2:1,1 Th 2:3,1 Th 2:14,1 Th 2:19,1 Th 3:3,1 Th 3:4,1 Th 3:9,1 Th 4:2,1 Th 4:7,1 Th 4:9,1 Th 4:10,1 Th 4:14,1 Th 4:15,1 Th 5:2,1 Th 5:5,1 Th 5:7,1 Th 5:18,2 Th 2:7,2 Th 3:2,2 Th 3:7,2 Th 3:10,1 Ti 2:5,1 Ti 2:13,1 Ti 3:13,1 Ti 4:5,1 Ti 4:8,1 Ti 4:10,1 Ti 4:16,1 Ti 5:11,1 Ti 5:18,1 Ti 6:7,1 Ti 6:10,2 Ti 1:7,2 Ti 1:12,2 Ti 2:11,2 Ti 2:13,2 Ti 2:16,2 Ti 3:2,2 Ti 3:9,2 Ti 4:3,2 Ti 4:6,2 Ti 4:15,Tt 1:7,Tt 1:10,Tt 2:11,Tt 3:9,Tt 3:12,Phm 7,Phm 15,Phm 22,Heb 1:5,Heb 2:2,Heb 2:5,Heb 2:8,Heb 2:10,Heb 2:11,Heb 2:16,Heb 2:18,Heb 3:3,Heb 3:4,Heb 3:14,Heb 3:16,Heb 4:3,Heb 4:8,Heb 4:10,Heb 4:12,Heb 4:15,Heb 5:1,Heb 5:12,Heb 5:13,Heb 6:4,Heb 6:7,Heb 6:10,Heb 6:13,Heb 6:16,Heb 7:1,Heb 7:10,Heb 7:11,Heb 7:12,Heb 7:13,Heb 7:14,Heb 7:17,Heb 7:18,Heb 7:19,Heb 7:20,Heb 7:26,Heb 7:27,Heb 7:28,Heb 8:3,Heb 8:7,Heb 8:8,Heb 9:2,Heb 9:13,Heb 9:16,Heb 9:17,Heb 9:19,Heb 9:24,Heb 10:1,Heb 10:4,Heb 10:14,Heb 10:15,Heb 10:23,Heb 10:26,Heb 10:30,Heb 10:34,Heb 10:36,Heb 10:37,Heb 11:2,Heb 11:5,Heb 11:6,Heb 11:10,Heb 11:14,Heb 11:16,Heb 11:26,Heb 11:27,Heb 11:32,Heb 12:3,Heb 12:6,Heb 12:7,Heb 12:10,Heb 12:17,Heb 12:17,Heb 12:18,Heb 12:20,Heb 12:25,Heb 12:29,Heb 13:2,Heb 13:4,Heb 13:5,Heb 13:9,Heb 13:11,Heb 13:14,Heb 13:16,Heb 13:17,Heb 13:17,Heb 13:18,Heb 13:22,Jas 1:6,Jas 1:7,Jas 1:11,Jas 1:13,Jas 1:20,Jas 1:24,Jas 2:2,Jas 2:10,Jas 2:11,Jas 2:13,Jas 2:26,Jas 3:2,Jas 3:7,Jas 3:16,1 Pe 2:19,1 Pe 2:20,1 Pe 2:21,1 Pe 2:25,1 Pe 3:10,1 Pe 3:17,1 Pe 4:3,1 Pe 4:6,2 Pe 1:8,2 Pe 1:9,2 Pe 1:10,2 Pe 1:11,2 Pe 1:16,2 Pe 1:17,2 Pe 1:21,2 Pe 2:4,2 Pe 2:8,2 Pe 2:18,2 Pe 2:20,2 Pe 2:21,2 Pe 3:4,2 Pe 3:5,1 Jn 2:19,1 Jn 4:20,2 Jn 11,3 Jn 3,3 Jn 7,Re 1:3,Re 3:2,Re 9:19,Re 9:19,Re 13:18,Re 14:13,Re 16:14,Re 17:17,Re 19:8,Re 19:10,Re 21:1,Re 21:22,Re 21:23,Re 21:25,Re 22:10	γὰρ	γάρ	conjunction	—
