Result	Lemma	Gender	Case	Number	Part of Speech	Reference
παραβολὴ	παραβολή	fem	nom	sg	noun	Heb 9:9
παραβολήν	παραβολή	fem	acc	sg	noun	Mt 24:32,Mk 7:17,Mk 13:28,Lk 13:6,Lk 14:7
παραβολάς	παραβολή	fem	acc	pl	noun	Mk 4:10
παραβολαῖς	παραβολή	fem	dat	pl	noun	Mt 13:3,Mt 13:10,Mt 13:13,Mt 13:34,Mt 13:35,Mt 22:1,Mk 3:23,Mk 4:2,Mk 4:11,Mk 4:33,Mk 12:1,Lk 8:10
παραβολή	παραβολή	fem	nom	sg	noun	Lk 8:9,Lk 8:11
παραβολῆς	παραβολή	fem	gen	sg	noun	Mt 13:34,Mk 4:34,Lk 8:4
παραβολὰς	παραβολή	fem	acc	pl	noun	Mt 13:53,Mt 21:45,Mk 4:13
παραβολῇ	παραβολή	fem	dat	sg	noun	Mk 4:30,Heb 11:19
παραβολὴν	παραβολή	fem	acc	sg	noun	Mt 13:18,Mt 13:24,Mt 13:31,Mt 13:33,Mt 13:36,Mt 15:15,Mt 21:33,Mk 4:13,Mk 12:12,Lk 4:23,Lk 5:36,Lk 6:39,Lk 12:16,Lk 12:41,Lk 15:3,Lk 18:1,Lk 18:9,Lk 19:11,Lk 20:9,Lk 20:19,Lk 21:29
