Result	Lemma	Gender	Case	Number	Part of Speech	Reference
χρόνοις	χρόνος	mas	dat	pl	noun	Lk 8:29,Ro 16:25
χρόνους	χρόνος	mas	acc	pl	noun	Lk 20:9,Ac 1:7,Ac 17:30
χρόνος	χρόνος	mas	nom	sg	noun	Mk 9:21,Lk 1:57,Ac 7:17,Ac 7:23,Heb 11:32,1 Pe 4:3,Re 10:6
χρόνου	χρόνος	mas	gen	sg	noun	Lk 4:5,Ac 27:9,Ga 4:4,Jud 18
χρόνῳ	χρόνος	mas	dat	sg	noun	Lk 8:27,Jn 14:9,Ac 1:6,Ac 1:21,Ac 8:11
χρόνων	χρόνος	mas	gen	pl	noun	Lk 23:8,Ac 3:21,1 Th 5:1,2 Ti 1:9,Tt 1:2,1 Pe 1:20
χρόνον	χρόνος	mas	acc	sg	noun	Mt 2:7,Mt 2:16,Mt 25:19,Mk 2:19,Lk 18:4,Jn 5:6,Jn 7:33,Jn 12:35,Ac 13:18,Ac 14:3,Ac 14:28,Ac 15:33,Ac 18:20,Ac 18:23,Ac 19:22,Ac 20:18,Ro 7:1,1 Co 7:39,1 Co 16:7,Ga 4:1,Heb 4:7,Heb 5:12,1 Pe 1:17,1 Pe 4:2,Re 2:21,Re 6:11,Re 20:3
