Result	Lemma	Part of Speech	Reference
διὰ	διά	preposition	Mt 1:22,Mt 2:5,Mt 2:15,Mt 2:17,Mt 2:23,Mt 3:3,Mt 4:4,Mt 4:14,Mt 7:13,Mt 8:17,Mt 8:28,Mt 9:11,Mt 9:14,Mt 10:22,Mt 11:2,Mt 12:1,Mt 12:17,Mt 12:27,Mt 13:5,Mt 13:6,Mt 13:10,Mt 13:13,Mt 13:21,Mt 13:35,Mt 13:52,Mt 13:58,Mt 14:2,Mt 14:3,Mt 14:9,Mt 15:2,Mt 15:3,Mt 15:3,Mt 15:6,Mt 17:19,Mt 17:20,Mt 18:10,Mt 19:12,Mt 19:24,Mt 21:4,Mt 21:25,Mt 21:43,Mt 24:9,Mt 24:12,Mt 24:15,Mt 24:22,Mt 24:44,Mt 26:61,Mt 27:9,Mt 27:18,Mk 2:4,Mk 2:18,Mk 2:23,Mk 2:27,Mk 2:27,Mk 3:9,Mk 4:5,Mk 4:6,Mk 4:17,Mk 5:4,Mk 5:5,Mk 6:2,Mk 6:6,Mk 6:14,Mk 6:17,Mk 6:26,Mk 7:5,Mk 7:29,Mk 7:31,Mk 9:30,Mk 10:25,Mk 11:16,Mk 11:24,Mk 11:31,Mk 12:24,Mk 13:13,Mk 13:20,Mk 14:58,Mk 15:10,Mk 16:20,Lk 1:70,Lk 1:78,Lk 2:4,Lk 4:30,Lk 5:19,Lk 5:19,Lk 5:30,Lk 6:1,Lk 6:48,Lk 8:4,Lk 8:6,Lk 8:19,Lk 9:7,Lk 11:8,Lk 11:19,Lk 11:49,Lk 12:22,Lk 13:24,Lk 14:20,Lk 17:11,Lk 18:25,Lk 18:31,Lk 19:11,Lk 19:23,Lk 19:31,Lk 20:5,Lk 21:17,Lk 23:8,Lk 23:19,Lk 23:25,Lk 24:38,Lk 24:53,Jn 1:17,Jn 1:17,Jn 1:31,Jn 2:24,Jn 3:29,Jn 4:4,Jn 4:39,Jn 4:41,Jn 4:42,Jn 5:16,Jn 5:18,Jn 6:57,Jn 6:65,Jn 7:13,Jn 7:22,Jn 7:45,Jn 8:43,Jn 8:46,Jn 8:47,Jn 9:23,Jn 10:1,Jn 10:2,Jn 10:19,Jn 10:32,Jn 11:42,Jn 12:5,Jn 12:9,Jn 12:18,Jn 12:27,Jn 12:39,Jn 12:42,Jn 13:11,Jn 13:37,Jn 14:11,Jn 15:3,Jn 15:19,Jn 15:21,Jn 16:15,Jn 16:21,Jn 17:20,Jn 19:11,Jn 19:38,Jn 19:42,Jn 20:19,Ac 1:2,Ac 1:16,Ac 2:16,Ac 2:23,Ac 2:25,Ac 2:26,Ac 2:43,Ac 3:18,Ac 3:21,Ac 4:2,Ac 4:21,Ac 4:25,Ac 4:30,Ac 5:3,Ac 5:19,Ac 7:25,Ac 8:11,Ac 8:18,Ac 8:20,Ac 9:25,Ac 9:32,Ac 10:2,Ac 10:36,Ac 10:43,Ac 11:28,Ac 11:30,Ac 12:9,Ac 12:20,Ac 13:38,Ac 14:3,Ac 14:22,Ac 15:7,Ac 15:11,Ac 15:23,Ac 15:27,Ac 15:32,Ac 16:3,Ac 16:9,Ac 17:10,Ac 18:2,Ac 18:3,Ac 18:27,Ac 18:28,Ac 19:11,Ac 19:26,Ac 20:3,Ac 20:28,Ac 21:4,Ac 21:19,Ac 21:34,Ac 21:35,Ac 23:31,Ac 24:2,Ac 24:2,Ac 24:16,Ac 27:4,Ac 27:9,Ac 28:2,Ac 28:2,Ac 28:18,Ac 28:20,Ac 28:25,Ro 1:2,Ro 1:8,Ro 1:12,Ro 2:12,Ro 2:16,Ro 2:23,Ro 2:27,Ro 3:20,Ro 3:22,Ro 3:24,Ro 3:25,Ro 3:25,Ro 3:27,Ro 3:27,Ro 3:30,Ro 3:31,Ro 4:13,Ro 4:13,Ro 4:25,Ro 4:25,Ro 5:1,Ro 5:5,Ro 5:10,Ro 5:11,Ro 5:12,Ro 5:17,Ro 5:17,Ro 5:19,Ro 5:19,Ro 5:21,Ro 5:21,Ro 6:4,Ro 6:4,Ro 6:19,Ro 7:4,Ro 7:5,Ro 7:7,Ro 7:8,Ro 7:11,Ro 7:13,Ro 7:13,Ro 7:25,Ro 8:3,Ro 8:10,Ro 8:10,Ro 8:11,Ro 8:20,Ro 8:37,Ro 9:32,Ro 10:17,Ro 11:10,Ro 11:28,Ro 12:1,Ro 12:3,Ro 13:5,Ro 13:5,Ro 13:6,Ro 14:15,Ro 14:20,Ro 15:4,Ro 15:4,Ro 15:9,Ro 15:15,Ro 15:30,Ro 15:30,Ro 15:32,Ro 16:18,Ro 16:27,1 Co 1:1,1 Co 1:10,1 Co 1:21,1 Co 1:21,1 Co 2:10,1 Co 3:15,1 Co 4:10,1 Co 4:15,1 Co 6:7,1 Co 6:7,1 Co 6:14,1 Co 7:2,1 Co 7:5,1 Co 7:26,1 Co 9:23,1 Co 10:1,1 Co 10:25,1 Co 10:27,1 Co 11:9,1 Co 11:9,1 Co 11:10,1 Co 11:10,1 Co 11:12,1 Co 11:30,1 Co 12:8,1 Co 14:9,1 Co 15:57,2 Co 1:1,2 Co 1:4,2 Co 1:5,2 Co 1:11,2 Co 2:4,2 Co 3:4,2 Co 3:7,2 Co 3:11,2 Co 4:5,2 Co 4:11,2 Co 4:15,2 Co 5:7,2 Co 5:7,2 Co 5:10,2 Co 5:18,2 Co 6:7,2 Co 6:8,2 Co 6:8,2 Co 7:13,2 Co 8:5,2 Co 8:8,2 Co 8:18,2 Co 9:12,2 Co 9:13,2 Co 9:14,2 Co 10:1,2 Co 10:9,2 Co 11:11,2 Co 11:33,2 Co 11:33,Ga 1:1,Ga 1:15,Ga 2:1,Ga 2:4,Ga 2:16,Ga 2:19,Ga 2:21,Ga 3:14,Ga 3:26,Ga 4:7,Ga 5:13,Eph 1:1,Eph 1:5,Eph 1:7,Eph 2:4,Eph 2:8,Eph 2:16,Eph 3:6,Eph 3:10,Eph 3:12,Eph 3:16,Eph 3:17,Eph 4:6,Eph 4:16,Eph 4:18,Eph 4:18,Eph 5:6,Eph 5:17,Eph 6:13,Php 1:7,Php 1:11,Php 1:15,Php 1:19,Php 1:20,Php 1:20,Php 1:26,Php 2:30,Php 3:7,Php 3:8,Php 3:9,Col 1:1,Col 1:5,Col 1:20,Col 1:22,Col 2:8,Col 2:12,Col 2:19,1 Th 2:13,1 Th 3:5,1 Th 3:7,1 Th 3:7,1 Th 4:2,1 Th 4:14,1 Th 5:9,1 Th 5:13,2 Th 2:2,2 Th 2:2,2 Th 2:11,2 Th 2:14,2 Th 2:15,2 Th 3:14,2 Th 3:16,1 Ti 1:16,1 Ti 2:15,1 Ti 4:5,1 Ti 4:14,1 Ti 5:23,2 Ti 1:1,2 Ti 1:6,2 Ti 1:10,2 Ti 1:10,2 Ti 1:14,2 Ti 2:2,2 Ti 2:10,2 Ti 2:10,2 Ti 3:15,Tt 3:5,Tt 3:6,Phm 7,Phm 9,Phm 15,Phm 22,Heb 1:9,Heb 1:14,Heb 2:3,Heb 2:9,Heb 2:10,Heb 2:14,Heb 2:15,Heb 3:16,Heb 5:12,Heb 5:14,Heb 6:12,Heb 6:18,Heb 7:11,Heb 7:18,Heb 7:21,Heb 7:23,Heb 7:24,Heb 9:6,Heb 9:11,Heb 9:12,Heb 9:14,Heb 9:15,Heb 9:26,Heb 10:2,Heb 10:10,Heb 11:29,Heb 11:33,Heb 11:39,Heb 13:2,Heb 13:11,Heb 13:12,Heb 13:15,Heb 13:21,Heb 13:22,Jas 2:12,Jas 4:2,1 Pe 1:5,1 Pe 1:7,1 Pe 1:12,1 Pe 1:23,1 Pe 2:5,1 Pe 2:13,1 Pe 2:19,1 Pe 3:1,1 Pe 3:14,1 Pe 4:11,2 Pe 1:3,2 Pe 1:4,1 Jn 2:12,1 Jn 3:1,1 Jn 4:5,2 Jn 2,2 Jn 12,3 Jn 10,3 Jn 13,Jud 25,Re 1:1,Re 1:9,Re 2:3,Re 4:11,Re 6:9,Re 6:9,Re 7:15,Re 12:11,Re 12:11,Re 12:12,Re 13:14,Re 17:7,Re 18:8,Re 18:10,Re 18:15,Re 20:4,Re 20:4,Re 21:24,Heb 10:20
Διὰ	διά	preposition	Mt 6:25,Mt 12:31,Mt 18:23,Mt 23:34,Jn 10:17,Ac 5:12,Ro 1:26,Ro 4:16,Ro 5:12,1 Co 4:17,2 Co 4:1,2 Co 13:10,Eph 1:15,Eph 6:18,Col 1:9,Heb 2:1,1 Pe 5:12
διά	διά	preposition	Lk 11:8,Lk 18:5,Ro 16:26
Διʼ	διά	preposition	2 Ti 1:6,Heb 13:15
διʼ	διά	preposition	Mt 2:12,Mt 7:13,Mt 12:43,Mt 18:7,Mt 26:24,Mt 27:19,Mk 2:1,Mk 14:21,Mk 16:8,Lk 5:5,Lk 8:47,Lk 11:24,Lk 17:1,Lk 22:22,Jn 1:3,Jn 1:7,Jn 1:10,Jn 3:17,Jn 6:57,Jn 7:43,Jn 10:9,Jn 11:4,Jn 11:15,Jn 12:11,Jn 12:30,Jn 12:30,Jn 14:6,Jn 19:23,Ac 1:3,Ac 2:22,Ac 3:16,Ac 4:16,Ac 10:21,Ac 13:49,Ac 15:12,Ac 18:9,Ac 22:24,Ac 23:28,Ac 24:17,Ro 1:5,Ro 2:24,Ro 4:11,Ro 4:23,Ro 4:24,Ro 5:2,Ro 5:9,Ro 5:11,Ro 5:12,Ro 5:16,Ro 5:18,Ro 5:18,Ro 7:11,Ro 8:25,Ro 11:28,Ro 11:36,Ro 14:14,Ro 15:18,Ro 15:28,1 Co 1:9,1 Co 3:5,1 Co 4:6,1 Co 8:6,1 Co 8:6,1 Co 8:11,1 Co 9:10,1 Co 9:10,1 Co 10:28,1 Co 13:12,1 Co 15:2,1 Co 15:21,1 Co 15:21,1 Co 16:3,2 Co 1:16,2 Co 1:19,2 Co 1:19,2 Co 1:20,2 Co 1:20,2 Co 2:10,2 Co 2:14,2 Co 4:15,2 Co 5:20,2 Co 8:9,2 Co 9:11,2 Co 10:11,2 Co 12:17,Ga 1:1,Ga 1:12,Ga 3:18,Ga 3:19,Ga 4:13,Ga 4:23,Ga 5:6,Ga 6:14,Eph 2:18,Php 1:15,Php 1:24,Php 3:8,Col 1:16,Col 1:20,Col 1:20,Col 3:6,Col 3:17,Col 4:3,1 Th 1:5,1 Th 3:9,2 Th 2:2,2 Th 2:2,2 Th 2:15,1 Ti 2:10,2 Ti 1:12,2 Ti 4:17,Tt 1:13,Heb 1:2,Heb 2:2,Heb 2:10,Heb 2:10,Heb 2:11,Heb 3:19,Heb 4:6,Heb 5:3,Heb 6:7,Heb 7:9,Heb 7:19,Heb 7:25,Heb 9:12,Heb 11:4,Heb 11:4,Heb 11:7,Heb 12:1,Heb 12:11,Heb 12:15,Heb 12:28,1 Pe 1:3,1 Pe 1:20,1 Pe 1:21,1 Pe 2:14,1 Pe 3:20,1 Pe 3:21,1 Pe 5:12,2 Pe 1:4,2 Pe 2:2,2 Pe 3:5,2 Pe 3:6,2 Pe 3:12,1 Jn 4:9,1 Jn 5:6
