Result	Lemma	Part of Speech	Reference
πρός	πρός	preposition	Mt 3:14,Mt 11:28,Mt 14:28,Mt 19:14,Mt 25:36,Mt 25:39,Mk 9:19,Mk 10:14,Lk 6:47,Lk 11:6,Lk 14:26,Lk 18:9,Lk 18:16,Jn 5:40,Jn 6:44,Jn 6:65,Jn 7:37,Ac 11:11,Ac 19:38,Ac 22:8,Ac 22:10,Ac 22:13,Ac 22:21,Ac 23:22,Ac 24:12,Ac 26:14,1 Co 16:11,Php 2:30,2 Ti 4:9,Tt 3:12,Col 3:13
πρὸς	πρός	preposition	Mt 2:12,Mt 3:5,Mt 3:10,Mt 3:13,Mt 3:15,Mt 4:6,Mt 5:28,Mt 6:1,Mt 7:15,Mt 10:6,Mt 10:13,Mt 13:2,Mt 13:30,Mt 13:56,Mt 14:25,Mt 14:29,Mt 17:14,Mt 19:8,Mt 21:32,Mt 21:34,Mt 21:37,Mt 23:5,Mt 23:34,Mt 23:37,Mt 25:9,Mt 26:12,Mt 26:14,Mt 26:18,Mt 26:18,Mt 26:40,Mt 26:45,Mt 26:57,Mt 27:4,Mt 27:14,Mt 27:19,Mt 27:62,Mk 1:5,Mk 1:27,Mk 1:32,Mk 1:33,Mk 1:40,Mk 1:45,Mk 2:2,Mk 2:3,Mk 2:13,Mk 3:7,Mk 3:8,Mk 3:13,Mk 3:31,Mk 4:1,Mk 4:1,Mk 4:41,Mk 5:11,Mk 5:15,Mk 5:19,Mk 5:22,Mk 6:3,Mk 6:25,Mk 6:30,Mk 6:45,Mk 6:48,Mk 6:51,Mk 7:1,Mk 7:25,Mk 8:16,Mk 9:10,Mk 9:14,Mk 9:14,Mk 9:16,Mk 9:17,Mk 9:19,Mk 9:20,Mk 9:34,Mk 10:1,Mk 10:5,Mk 10:7,Mk 10:26,Mk 10:50,Mk 11:1,Mk 11:4,Mk 11:7,Mk 11:27,Mk 11:31,Mk 12:2,Mk 12:4,Mk 12:6,Mk 12:7,Mk 12:13,Mk 12:18,Mk 13:22,Mk 14:4,Mk 14:10,Mk 14:49,Mk 14:53,Mk 14:54,Mk 15:31,Mk 15:43,Mk 16:3,Lk 1:13,Lk 1:18,Lk 1:19,Lk 1:27,Lk 1:28,Lk 1:34,Lk 1:43,Lk 1:55,Lk 1:61,Lk 1:73,Lk 1:80,Lk 2:15,Lk 2:18,Lk 2:20,Lk 2:34,Lk 2:48,Lk 2:49,Lk 3:9,Lk 3:12,Lk 3:13,Lk 4:4,Lk 4:11,Lk 4:21,Lk 4:23,Lk 4:26,Lk 4:26,Lk 4:36,Lk 4:40,Lk 4:43,Lk 5:4,Lk 5:10,Lk 5:22,Lk 5:30,Lk 5:31,Lk 5:33,Lk 5:34,Lk 5:36,Lk 6:3,Lk 6:9,Lk 6:11,Lk 7:3,Lk 7:4,Lk 7:7,Lk 7:19,Lk 7:20,Lk 7:20,Lk 7:24,Lk 7:40,Lk 7:44,Lk 7:50,Lk 8:4,Lk 8:13,Lk 8:19,Lk 8:21,Lk 8:22,Lk 8:25,Lk 8:35,Lk 9:3,Lk 9:13,Lk 9:14,Lk 9:23,Lk 9:33,Lk 9:41,Lk 9:43,Lk 9:50,Lk 9:57,Lk 9:59,Lk 9:62,Lk 10:2,Lk 10:23,Lk 10:26,Lk 10:29,Lk 10:39,Lk 11:1,Lk 11:5,Lk 11:5,Lk 11:39,Lk 12:1,Lk 12:15,Lk 12:16,Lk 12:22,Lk 12:41,Lk 12:41,Lk 12:47,Lk 12:58,Lk 13:7,Lk 13:23,Lk 13:34,Lk 14:3,Lk 14:5,Lk 14:6,Lk 14:7,Lk 14:7,Lk 14:23,Lk 14:25,Lk 14:32,Lk 15:3,Lk 15:18,Lk 15:20,Lk 15:22,Lk 16:1,Lk 16:20,Lk 16:26,Lk 16:26,Lk 16:30,Lk 17:1,Lk 17:4,Lk 17:22,Lk 18:1,Lk 18:3,Lk 18:11,Lk 18:31,Lk 18:40,Lk 19:5,Lk 19:8,Lk 19:9,Lk 19:13,Lk 19:29,Lk 19:33,Lk 19:35,Lk 19:37,Lk 19:39,Lk 19:42,Lk 20:2,Lk 20:3,Lk 20:5,Lk 20:9,Lk 20:10,Lk 20:14,Lk 20:19,Lk 20:23,Lk 20:25,Lk 20:41,Lk 21:38,Lk 22:15,Lk 22:23,Lk 22:45,Lk 22:52,Lk 22:56,Lk 22:70,Lk 23:4,Lk 23:7,Lk 23:12,Lk 23:14,Lk 23:15,Lk 23:22,Lk 23:28,Lk 24:5,Lk 24:10,Lk 24:12,Lk 24:14,Lk 24:17,Lk 24:17,Lk 24:18,Lk 24:25,Lk 24:29,Lk 24:32,Lk 24:44,Lk 24:44,Lk 24:50,Jn 1:1,Jn 1:2,Jn 1:19,Jn 1:29,Jn 1:42,Jn 1:47,Jn 2:3,Jn 3:2,Jn 3:4,Jn 3:20,Jn 3:21,Jn 3:26,Jn 3:26,Jn 4:15,Jn 4:30,Jn 4:33,Jn 4:35,Jn 4:40,Jn 4:47,Jn 4:48,Jn 4:49,Jn 5:33,Jn 5:35,Jn 5:45,Jn 6:5,Jn 6:5,Jn 6:17,Jn 6:28,Jn 6:34,Jn 6:35,Jn 6:37,Jn 6:37,Jn 6:45,Jn 6:52,Jn 6:68,Jn 7:3,Jn 7:33,Jn 7:35,Jn 7:45,Jn 7:50,Jn 7:50,Jn 8:2,Jn 8:31,Jn 8:33,Jn 8:57,Jn 9:13,Jn 10:35,Jn 10:41,Jn 11:3,Jn 11:4,Jn 11:15,Jn 11:19,Jn 11:21,Jn 11:29,Jn 11:32,Jn 11:45,Jn 11:46,Jn 12:19,Jn 12:32,Jn 13:1,Jn 13:3,Jn 13:6,Jn 13:28,Jn 14:3,Jn 14:6,Jn 14:12,Jn 14:18,Jn 14:23,Jn 14:28,Jn 14:28,Jn 16:5,Jn 16:7,Jn 16:7,Jn 16:10,Jn 16:17,Jn 16:17,Jn 16:28,Jn 17:11,Jn 17:13,Jn 18:13,Jn 18:16,Jn 18:24,Jn 18:29,Jn 18:38,Jn 19:3,Jn 19:24,Jn 19:39,Jn 20:2,Jn 20:2,Jn 20:10,Jn 20:11,Jn 20:12,Jn 20:12,Jn 20:17,Jn 20:17,Jn 20:17,Jn 21:22,Jn 21:23,Ac 1:7,Ac 2:12,Ac 2:29,Ac 2:37,Ac 2:38,Ac 2:47,Ac 3:2,Ac 3:10,Ac 3:11,Ac 3:12,Ac 3:22,Ac 3:25,Ac 3:25,Ac 4:1,Ac 4:8,Ac 4:15,Ac 4:19,Ac 4:23,Ac 4:23,Ac 4:24,Ac 4:37,Ac 5:8,Ac 5:9,Ac 5:10,Ac 5:10,Ac 5:35,Ac 6:1,Ac 7:3,Ac 8:14,Ac 8:20,Ac 8:24,Ac 8:26,Ac 9:2,Ac 9:10,Ac 9:11,Ac 9:15,Ac 9:27,Ac 9:29,Ac 9:32,Ac 9:38,Ac 9:40,Ac 10:3,Ac 10:13,Ac 10:15,Ac 10:21,Ac 10:28,Ac 10:33,Ac 11:2,Ac 11:3,Ac 11:14,Ac 11:20,Ac 11:30,Ac 12:5,Ac 12:8,Ac 12:15,Ac 12:20,Ac 12:21,Ac 13:15,Ac 13:15,Ac 13:31,Ac 13:32,Ac 13:36,Ac 14:11,Ac 15:2,Ac 15:2,Ac 15:7,Ac 15:25,Ac 15:33,Ac 15:36,Ac 16:36,Ac 16:37,Ac 16:40,Ac 17:2,Ac 17:15,Ac 17:15,Ac 17:17,Ac 18:6,Ac 18:14,Ac 18:21,Ac 19:2,Ac 19:2,Ac 19:31,Ac 20:6,Ac 20:18,Ac 21:11,Ac 21:18,Ac 21:37,Ac 21:39,Ac 22:1,Ac 22:5,Ac 22:15,Ac 22:25,Ac 23:3,Ac 23:17,Ac 23:18,Ac 23:18,Ac 23:24,Ac 23:30,Ac 23:30,Ac 24:16,Ac 24:19,Ac 25:16,Ac 25:19,Ac 25:21,Ac 25:22,Ac 26:1,Ac 26:9,Ac 26:26,Ac 26:31,Ac 27:3,Ac 27:12,Ac 27:34,Ac 28:4,Ac 28:8,Ac 28:10,Ac 28:17,Ac 28:21,Ac 28:23,Ac 28:25,Ac 28:25,Ac 28:26,Ac 28:30,Ro 1:10,Ro 1:13,Ro 3:26,Ro 4:2,Ro 5:1,Ro 8:18,Ro 8:31,Ro 10:1,Ro 10:21,Ro 10:21,Ro 15:2,Ro 15:17,Ro 15:22,Ro 15:23,Ro 15:29,Ro 15:30,Ro 15:32,1 Co 2:1,1 Co 2:3,1 Co 4:18,1 Co 4:19,1 Co 4:21,1 Co 6:1,1 Co 6:5,1 Co 7:5,1 Co 7:35,1 Co 7:35,1 Co 10:11,1 Co 12:2,1 Co 12:7,1 Co 13:12,1 Co 14:6,1 Co 14:12,1 Co 14:26,1 Co 15:34,1 Co 16:5,1 Co 16:6,1 Co 16:7,1 Co 16:10,1 Co 16:12,2 Co 1:12,2 Co 1:15,2 Co 1:16,2 Co 1:18,2 Co 1:20,2 Co 2:1,2 Co 2:16,2 Co 3:1,2 Co 3:4,2 Co 3:13,2 Co 3:16,2 Co 4:2,2 Co 4:6,2 Co 5:8,2 Co 5:10,2 Co 5:12,2 Co 6:11,2 Co 6:14,2 Co 6:15,2 Co 7:3,2 Co 7:4,2 Co 7:8,2 Co 7:12,2 Co 8:17,2 Co 8:19,2 Co 10:4,2 Co 11:8,2 Co 11:9,2 Co 12:14,2 Co 12:17,2 Co 12:21,2 Co 13:1,2 Co 13:7,Ga 1:17,Ga 1:18,Ga 2:5,Ga 2:5,Ga 2:14,Ga 4:18,Ga 4:20,Ga 6:10,Ga 6:10,Eph 2:18,Eph 3:4,Eph 3:14,Eph 4:12,Eph 4:14,Eph 4:29,Eph 5:31,Eph 6:9,Eph 6:11,Eph 6:11,Eph 6:12,Eph 6:12,Eph 6:12,Eph 6:12,Eph 6:12,Eph 6:22,Php 1:26,Php 2:25,Php 4:6,Col 2:23,Col 3:19,Col 4:5,Col 4:8,Col 4:10,1 Th 1:8,1 Th 1:9,1 Th 1:9,1 Th 2:1,1 Th 2:2,1 Th 2:9,1 Th 2:17,1 Th 2:18,1 Th 3:4,1 Th 3:6,1 Th 3:11,1 Th 4:12,1 Th 5:14,2 Th 2:5,2 Th 3:1,2 Th 3:8,2 Th 3:10,1 Ti 1:16,1 Ti 3:14,1 Ti 4:7,1 Ti 4:8,1 Ti 4:8,2 Ti 2:24,2 Ti 3:16,2 Ti 3:16,2 Ti 3:16,2 Ti 3:16,2 Ti 3:17,Tt 1:16,Tt 3:1,Tt 3:2,Tt 3:12,Phm 5,Phm 13,Phm 15,Heb 1:7,Heb 1:8,Heb 1:13,Heb 2:17,Heb 4:13,Heb 5:1,Heb 5:5,Heb 5:7,Heb 5:14,Heb 6:11,Heb 7:21,Heb 9:13,Heb 9:20,Heb 10:16,Heb 11:18,Heb 12:4,Heb 12:10,Heb 12:11,Heb 13:13,Jas 4:5,Jas 4:14,1 Pe 2:4,1 Pe 3:15,1 Pe 4:12,2 Pe 1:3,2 Pe 3:16,1 Jn 1:2,1 Jn 2:1,1 Jn 3:21,1 Jn 5:14,1 Jn 5:16,1 Jn 5:16,1 Jn 5:16,1 Jn 5:17,2 Jn 10,2 Jn 12,2 Jn 12,3 Jn 14,Re 1:13,Re 1:17,Re 3:20,Re 10:9,Re 12:5,Re 12:5,Re 12:12,Re 13:6,Mk 12:12,Lk 12:3,Ac 26:14,Ac 26:28
