Result	Lemma	Part of Speech	Reference
ἐπʼ	ἐπί	preposition	Mt 3:16,Mt 4:4,Mt 9:18,Mt 10:13,Mt 12:18,Mt 14:14,Mt 18:13,Mt 18:26,Mt 18:29,Mt 21:7,Mt 21:19,Mt 27:27,Mt 27:42,Mk 1:45,Mk 5:21,Mk 6:34,Mk 8:4,Mk 9:13,Mk 10:11,Mk 10:16,Mk 11:7,Mk 11:13,Mk 12:14,Mk 12:17,Mk 12:32,Mk 13:8,Mk 15:24,Lk 1:12,Lk 2:25,Lk 2:40,Lk 3:22,Lk 4:4,Lk 4:18,Lk 4:25,Lk 7:13,Lk 9:5,Lk 9:62,Lk 10:6,Lk 12:58,Lk 14:31,Lk 18:7,Lk 19:27,Lk 19:41,Lk 20:18,Lk 20:19,Lk 20:21,Lk 21:10,Lk 22:52,Lk 22:53,Lk 22:59,Lk 23:28,Lk 23:38,Jn 1:32,Jn 1:33,Jn 3:36,Jn 7:30,Jn 7:44,Jn 8:4,Jn 8:7,Jn 8:59,Jn 11:38,Jn 12:14,Jn 12:16,Jn 13:18,Jn 18:4,Ac 2:26,Ac 4:27,Ac 7:10,Ac 7:18,Ac 7:54,Ac 7:57,Ac 8:2,Ac 8:16,Ac 8:17,Ac 8:24,Ac 9:17,Ac 10:10,Ac 10:34,Ac 11:15,Ac 13:11,Ac 13:51,Ac 15:17,Ac 19:6,Ac 19:16,Ac 21:24,Ac 21:27,Ac 21:32,Ac 25:9,Ac 26:6,Ro 4:18,Ro 5:2,Ro 9:33,Ro 10:11,Ro 10:19,Ro 10:19,Ro 15:3,Ro 15:12,Ro 15:20,1 Co 9:10,1 Co 9:10,2 Co 9:6,2 Co 9:6,2 Co 12:9,Ga 5:13,Ga 6:16,1 Th 2:16,2 Th 2:1,1 Ti 1:16,2 Ti 2:14,Tt 1:2,Heb 1:2,Heb 2:13,Heb 6:7,Heb 7:11,Jas 5:7,Jas 5:14,1 Pe 1:20,1 Pe 2:6,2 Pe 3:3,1 Jn 3:3,Jud 18,Re 1:7,Re 1:17,Re 3:12,Re 6:2,Re 6:4,Re 6:5,Re 7:15,Re 7:16,Re 9:11,Re 9:17,Re 11:10,Re 17:9,Re 18:9,Re 18:11,Re 18:20,Re 19:11,Re 19:18,Re 20:4,Re 20:11,Re 21:14,Re 22:5,Re 22:18,Re 22:18,1 Pe 5:7
Ἐπὶ	ἐπί	preposition	2 Co 7:13
ἐφʼ	ἐπί	preposition	Mt 9:15,Mt 11:29,Mt 12:26,Mt 12:28,Mt 21:44,Mt 23:35,Mt 25:40,Mt 25:45,Mt 26:50,Mt 27:25,Mk 3:24,Mk 3:25,Mk 3:26,Mk 9:22,Mk 11:2,Mk 15:33,Lk 4:29,Lk 5:25,Lk 10:6,Lk 10:9,Lk 11:17,Lk 11:18,Lk 11:20,Lk 11:22,Lk 12:14,Lk 13:4,Lk 18:9,Lk 19:14,Lk 19:30,Lk 20:18,Lk 21:12,Lk 21:34,Lk 23:28,Lk 23:30,Lk 23:44,Lk 24:49,Jn 1:33,Ac 1:8,Ac 1:21,Ac 2:3,Ac 4:22,Ac 5:11,Ac 5:28,Ac 7:10,Ac 7:11,Ac 7:27,Ac 7:33,Ac 11:15,Ac 11:28,Ac 15:17,Ac 20:11,Ac 21:23,Ac 24:21,Ac 25:26,Ro 5:12,Ro 6:21,Ro 7:1,Ro 8:20,Ro 11:13,Ro 16:19,1 Co 7:39,2 Co 1:9,2 Co 5:4,2 Co 7:7,2 Co 9:14,2 Co 10:7,Ga 3:16,Ga 4:1,Eph 2:7,Php 3:12,Php 4:10,1 Th 3:7,2 Th 1:10,2 Th 3:4,Tt 3:6,Heb 7:13,Jas 2:7,1 Pe 4:14,2 Pe 1:13,Re 2:24,Re 6:16,Re 19:14
ἐπὶ	ἐπί	preposition	Mt 1:11,Mt 3:7,Mt 3:13,Mt 4:4,Mt 4:5,Mt 4:6,Mt 5:15,Mt 5:23,Mt 5:45,Mt 5:45,Mt 6:10,Mt 6:19,Mt 6:27,Mt 7:24,Mt 7:25,Mt 7:26,Mt 7:28,Mt 9:2,Mt 9:6,Mt 9:9,Mt 9:16,Mt 10:18,Mt 10:21,Mt 10:27,Mt 10:29,Mt 10:34,Mt 12:49,Mt 13:2,Mt 13:5,Mt 13:7,Mt 13:8,Mt 13:20,Mt 13:23,Mt 13:48,Mt 14:8,Mt 14:11,Mt 14:19,Mt 14:25,Mt 14:26,Mt 14:28,Mt 14:29,Mt 14:34,Mt 15:32,Mt 15:35,Mt 16:18,Mt 16:19,Mt 16:19,Mt 17:6,Mt 18:5,Mt 18:12,Mt 18:13,Mt 18:16,Mt 18:18,Mt 18:18,Mt 18:19,Mt 19:9,Mt 19:28,Mt 19:28,Mt 21:5,Mt 21:5,Mt 21:19,Mt 21:44,Mt 22:5,Mt 22:9,Mt 22:33,Mt 22:34,Mt 23:2,Mt 23:4,Mt 23:9,Mt 23:35,Mt 23:36,Mt 24:2,Mt 24:3,Mt 24:5,Mt 24:7,Mt 24:7,Mt 24:17,Mt 24:30,Mt 24:33,Mt 24:45,Mt 24:47,Mt 25:21,Mt 25:21,Mt 25:23,Mt 25:23,Mt 25:31,Mt 26:7,Mt 26:12,Mt 26:39,Mt 26:50,Mt 26:55,Mt 26:64,Mt 27:19,Mt 27:25,Mt 27:29,Mt 27:43,Mt 27:45,Mt 28:14,Mt 28:18,Mk 1:22,Mk 2:10,Mk 2:14,Mk 2:21,Mk 2:26,Mk 3:5,Mk 4:1,Mk 4:5,Mk 4:16,Mk 4:20,Mk 4:21,Mk 4:26,Mk 4:31,Mk 4:31,Mk 4:38,Mk 6:25,Mk 6:28,Mk 6:39,Mk 6:47,Mk 6:48,Mk 6:49,Mk 6:52,Mk 6:53,Mk 6:55,Mk 7:30,Mk 8:2,Mk 8:6,Mk 8:25,Mk 9:3,Mk 9:12,Mk 9:20,Mk 9:37,Mk 9:39,Mk 10:22,Mk 10:24,Mk 11:4,Mk 11:18,Mk 12:26,Mk 13:2,Mk 13:6,Mk 13:8,Mk 13:9,Mk 13:12,Mk 13:15,Mk 13:29,Mk 14:35,Mk 14:48,Mk 14:51,Mk 15:22,Mk 15:46,Mk 16:2,Mk 16:18,Lk 1:14,Lk 1:16,Lk 1:17,Lk 1:29,Lk 1:33,Lk 1:35,Lk 1:47,Lk 1:48,Lk 1:59,Lk 1:65,Lk 2:8,Lk 2:14,Lk 2:20,Lk 2:33,Lk 2:47,Lk 3:2,Lk 3:2,Lk 3:20,Lk 4:9,Lk 4:11,Lk 4:22,Lk 4:25,Lk 4:25,Lk 4:27,Lk 4:32,Lk 4:36,Lk 4:43,Lk 5:5,Lk 5:9,Lk 5:11,Lk 5:12,Lk 5:18,Lk 5:19,Lk 5:24,Lk 5:27,Lk 5:36,Lk 6:17,Lk 6:29,Lk 6:35,Lk 6:48,Lk 6:49,Lk 7:44,Lk 8:6,Lk 8:13,Lk 8:16,Lk 8:27,Lk 9:1,Lk 9:38,Lk 9:43,Lk 9:43,Lk 9:48,Lk 10:19,Lk 10:34,Lk 10:35,Lk 11:17,Lk 11:33,Lk 12:3,Lk 12:11,Lk 12:25,Lk 12:42,Lk 12:44,Lk 12:49,Lk 12:52,Lk 12:52,Lk 12:53,Lk 12:53,Lk 12:53,Lk 12:53,Lk 12:53,Lk 12:53,Lk 12:54,Lk 13:17,Lk 15:4,Lk 15:5,Lk 15:7,Lk 15:7,Lk 15:10,Lk 15:20,Lk 17:16,Lk 17:31,Lk 17:34,Lk 17:35,Lk 18:4,Lk 18:8,Lk 19:4,Lk 19:5,Lk 19:23,Lk 19:35,Lk 19:43,Lk 19:44,Lk 20:26,Lk 20:37,Lk 21:6,Lk 21:8,Lk 21:10,Lk 21:12,Lk 21:23,Lk 21:25,Lk 21:35,Lk 21:35,Lk 22:21,Lk 22:30,Lk 22:30,Lk 22:40,Lk 22:44,Lk 22:52,Lk 23:1,Lk 23:28,Lk 23:33,Lk 23:48,Lk 24:1,Lk 24:12,Lk 24:22,Lk 24:24,Lk 24:25,Lk 24:47,Jn 1:51,Jn 4:6,Jn 4:27,Jn 5:2,Jn 6:2,Jn 6:16,Jn 6:19,Jn 6:21,Jn 8:3,Jn 9:6,Jn 9:15,Jn 12:15,Jn 13:25,Jn 17:4,Jn 19:13,Jn 19:19,Jn 19:24,Jn 19:31,Jn 19:33,Jn 20:7,Jn 21:1,Jn 21:20,Ac 1:15,Ac 1:26,Ac 2:1,Ac 2:17,Ac 2:18,Ac 2:18,Ac 2:19,Ac 2:30,Ac 2:38,Ac 2:44,Ac 2:47,Ac 3:1,Ac 3:10,Ac 3:10,Ac 3:11,Ac 3:12,Ac 3:16,Ac 4:5,Ac 4:9,Ac 4:17,Ac 4:17,Ac 4:18,Ac 4:21,Ac 4:26,Ac 4:27,Ac 4:29,Ac 4:33,Ac 5:5,Ac 5:9,Ac 5:11,Ac 5:15,Ac 5:18,Ac 5:23,Ac 5:28,Ac 5:30,Ac 5:35,Ac 5:40,Ac 6:3,Ac 7:23,Ac 8:1,Ac 8:26,Ac 8:27,Ac 8:28,Ac 8:32,Ac 9:4,Ac 9:11,Ac 9:21,Ac 9:33,Ac 9:35,Ac 9:42,Ac 10:9,Ac 10:11,Ac 10:16,Ac 10:17,Ac 10:25,Ac 10:39,Ac 10:44,Ac 10:45,Ac 11:10,Ac 11:11,Ac 11:17,Ac 11:19,Ac 11:21,Ac 11:28,Ac 12:10,Ac 12:12,Ac 12:20,Ac 12:21,Ac 13:11,Ac 13:12,Ac 13:31,Ac 13:50,Ac 14:3,Ac 14:3,Ac 14:10,Ac 14:13,Ac 14:15,Ac 15:10,Ac 15:19,Ac 15:31,Ac 16:18,Ac 16:19,Ac 16:31,Ac 17:2,Ac 17:6,Ac 17:14,Ac 17:19,Ac 17:26,Ac 18:6,Ac 18:12,Ac 18:20,Ac 19:8,Ac 19:10,Ac 19:12,Ac 19:13,Ac 19:17,Ac 19:34,Ac 20:9,Ac 20:9,Ac 20:13,Ac 20:13,Ac 20:37,Ac 20:38,Ac 21:5,Ac 21:35,Ac 21:40,Ac 22:19,Ac 23:30,Ac 24:4,Ac 24:19,Ac 24:20,Ac 25:6,Ac 25:10,Ac 25:12,Ac 25:17,Ac 25:26,Ac 26:2,Ac 26:16,Ac 26:18,Ac 26:20,Ac 27:20,Ac 27:43,Ac 27:44,Ac 27:44,Ac 28:3,Ac 28:6,Ro 1:10,Ro 1:18,Ro 2:2,Ro 2:9,Ro 4:5,Ro 4:9,Ro 4:9,Ro 4:24,Ro 5:14,Ro 5:14,Ro 9:5,Ro 9:23,Ro 9:28,Ro 11:22,Ro 11:22,Ro 12:20,1 Co 1:4,1 Co 2:9,1 Co 3:12,1 Co 6:1,1 Co 6:1,1 Co 6:6,1 Co 7:5,1 Co 7:36,1 Co 8:5,1 Co 11:10,1 Co 11:20,1 Co 13:6,1 Co 14:16,1 Co 14:23,1 Co 14:25,1 Co 16:17,2 Co 1:4,2 Co 1:9,2 Co 1:23,2 Co 2:3,2 Co 3:13,2 Co 3:14,2 Co 3:15,2 Co 7:4,2 Co 7:13,2 Co 7:14,2 Co 9:13,2 Co 9:15,2 Co 12:21,2 Co 13:1,Ga 3:13,Ga 3:16,Ga 4:9,Ga 6:16,Eph 1:10,Eph 1:10,Eph 1:16,Eph 2:10,Eph 2:20,Eph 3:15,Eph 4:6,Eph 4:26,Eph 5:6,Eph 6:3,Php 1:3,Php 1:5,Php 2:17,Php 2:27,Php 3:9,Col 1:16,Col 1:20,Col 3:2,Col 3:5,Col 3:6,Col 3:14,1 Th 1:2,1 Th 3:7,1 Th 3:9,1 Th 4:7,2 Th 2:4,1 Ti 1:18,1 Ti 4:10,1 Ti 5:5,1 Ti 5:19,1 Ti 6:13,1 Ti 6:17,1 Ti 6:17,2 Ti 2:14,2 Ti 2:16,2 Ti 3:9,2 Ti 3:13,2 Ti 4:4,Phm 4,Phm 7,Heb 3:6,Heb 6:1,Heb 6:1,Heb 8:1,Heb 8:4,Heb 8:6,Heb 8:8,Heb 8:8,Heb 8:10,Heb 9:10,Heb 9:15,Heb 9:17,Heb 9:26,Heb 10:16,Heb 10:16,Heb 10:21,Heb 10:28,Heb 11:4,Heb 11:13,Heb 11:21,Heb 11:30,Heb 11:38,Heb 12:10,Heb 12:25,Jas 2:3,Jas 2:21,Jas 5:1,Jas 5:5,Jas 5:17,1 Pe 1:13,1 Pe 2:24,1 Pe 2:25,1 Pe 3:12,1 Pe 3:12,2 Pe 2:22,3 Jn 10,Re 1:20,Re 2:17,Re 2:26,Re 3:3,Re 3:10,Re 3:10,Re 3:20,Re 4:2,Re 4:4,Re 4:4,Re 4:9,Re 4:10,Re 5:1,Re 5:1,Re 5:3,Re 5:7,Re 5:10,Re 5:13,Re 5:13,Re 5:13,Re 6:8,Re 6:10,Re 6:16,Re 7:1,Re 7:1,Re 7:1,Re 7:1,Re 7:3,Re 7:10,Re 7:11,Re 7:15,Re 7:17,Re 8:3,Re 8:3,Re 8:10,Re 8:10,Re 8:13,Re 9:4,Re 9:7,Re 9:14,Re 10:1,Re 10:2,Re 10:2,Re 10:5,Re 10:5,Re 10:8,Re 10:8,Re 10:11,Re 11:6,Re 11:8,Re 11:10,Re 11:10,Re 11:11,Re 11:11,Re 11:16,Re 11:16,Re 12:1,Re 12:3,Re 12:17,Re 12:18,Re 13:1,Re 13:1,Re 13:7,Re 13:8,Re 13:14,Re 13:14,Re 13:16,Re 13:16,Re 14:1,Re 14:1,Re 14:6,Re 14:6,Re 14:6,Re 14:9,Re 14:9,Re 14:14,Re 14:14,Re 14:15,Re 14:16,Re 14:16,Re 14:18,Re 15:2,Re 16:2,Re 16:8,Re 16:9,Re 16:10,Re 16:12,Re 16:14,Re 16:17,Re 16:18,Re 16:21,Re 17:1,Re 17:3,Re 17:5,Re 17:8,Re 17:8,Re 17:18,Re 18:17,Re 18:19,Re 18:24,Re 19:4,Re 19:12,Re 19:16,Re 19:16,Re 19:19,Re 19:21,Re 20:1,Re 20:4,Re 20:4,Re 20:6,Re 20:9,Re 21:5,Re 21:10,Re 21:12,Re 21:16,Re 22:4,Re 22:14,Re 22:16
ἐπί	ἐπί	preposition	Ac 8:36,Ac 27:44,2 Co 10:2
