Result	Lemma	Part of Speech	Reference
ἀπὸ	ἀπό	preposition, adverb	Jn 11:18
ἀφʼ	ἀπό	preposition	Mt 21:43,Lk 7:45,Lk 8:2,Lk 8:35,Lk 8:38,Lk 12:57,Lk 13:7,Lk 13:25,Lk 21:30,Lk 24:21,Jn 5:19,Jn 7:18,Jn 11:51,Jn 15:4,Jn 16:13,Jn 16:22,Ac 1:11,Ac 1:22,Ac 1:25,Ac 15:7,Ac 20:18,Ac 24:11,1 Co 14:36,2 Co 2:3,2 Co 3:5,Ga 3:2,Eph 4:31,Col 1:6,Col 1:9,1 Th 1:8,1 Th 2:6,1 Th 2:17,1 Th 3:6,Heb 5:8,Heb 7:13,Heb 11:12,Heb 11:15,Jas 4:7,Jas 5:4,1 Pe 4:17,2 Pe 3:4,Re 16:18
ἀπὸ	ἀπό	preposition	Mt 1:17,Mt 1:17,Mt 1:17,Mt 1:21,Mt 1:24,Mt 2:1,Mt 2:16,Mt 3:4,Mt 3:7,Mt 3:13,Mt 3:16,Mt 4:25,Mt 5:18,Mt 5:29,Mt 5:30,Mt 5:42,Mt 6:13,Mt 7:15,Mt 7:16,Mt 7:16,Mt 7:16,Mt 7:20,Mt 8:1,Mt 8:11,Mt 8:34,Mt 9:16,Mt 9:22,Mt 10:17,Mt 10:28,Mt 11:12,Mt 11:19,Mt 11:25,Mt 12:38,Mt 12:43,Mt 13:35,Mt 13:44,Mt 14:2,Mt 14:13,Mt 14:24,Mt 14:26,Mt 14:29,Mt 15:1,Mt 15:22,Mt 15:27,Mt 15:27,Mt 15:28,Mt 16:6,Mt 16:11,Mt 16:12,Mt 16:12,Mt 16:21,Mt 17:18,Mt 17:25,Mt 17:25,Mt 17:25,Mt 17:26,Mt 18:7,Mt 18:8,Mt 18:9,Mt 18:35,Mt 19:1,Mt 20:8,Mt 20:29,Mt 21:8,Mt 21:11,Mt 23:33,Mt 23:34,Mt 23:35,Mt 24:1,Mt 24:27,Mt 24:29,Mt 25:32,Mt 25:34,Mt 26:16,Mt 26:47,Mt 26:58,Mt 27:9,Mt 27:21,Mt 27:24,Mt 27:40,Mt 27:42,Mt 27:55,Mt 27:55,Mt 27:57,Mt 27:64,Mt 28:4,Mt 28:7,Mt 28:8,Mk 1:9,Mk 3:7,Mk 3:7,Mk 3:8,Mk 3:8,Mk 3:22,Mk 5:6,Mk 5:17,Mk 5:29,Mk 5:34,Mk 5:35,Mk 6:33,Mk 6:43,Mk 7:1,Mk 7:17,Mk 7:28,Mk 7:33,Mk 8:3,Mk 8:11,Mk 8:15,Mk 10:6,Mk 10:46,Mk 11:12,Mk 11:13,Mk 12:2,Mk 12:34,Mk 12:38,Mk 14:54,Mk 15:30,Mk 15:32,Mk 15:40,Mk 15:43,Mk 15:45,Mk 16:8,Mk 16:8,Lk 1:26,Lk 1:48,Lk 1:52,Lk 2:4,Lk 2:36,Lk 3:7,Lk 4:1,Lk 4:38,Lk 4:41,Lk 5:3,Lk 5:10,Lk 5:15,Lk 5:36,Lk 5:36,Lk 6:17,Lk 6:18,Lk 6:18,Lk 6:29,Lk 6:30,Lk 7:6,Lk 7:21,Lk 7:35,Lk 8:2,Lk 8:12,Lk 8:29,Lk 8:33,Lk 8:43,Lk 9:5,Lk 9:5,Lk 9:22,Lk 9:37,Lk 9:38,Lk 9:54,Lk 10:21,Lk 10:30,Lk 11:24,Lk 11:50,Lk 11:50,Lk 11:51,Lk 11:51,Lk 12:1,Lk 12:4,Lk 12:15,Lk 12:20,Lk 12:52,Lk 13:15,Lk 13:16,Lk 13:29,Lk 13:29,Lk 14:18,Lk 16:16,Lk 16:18,Lk 16:21,Lk 16:21,Lk 16:23,Lk 16:30,Lk 17:25,Lk 17:29,Lk 18:3,Lk 19:3,Lk 19:26,Lk 19:39,Lk 19:42,Lk 20:10,Lk 20:46,Lk 21:26,Lk 22:18,Lk 22:18,Lk 22:45,Lk 22:45,Lk 22:69,Lk 22:71,Lk 23:5,Lk 23:49,Lk 23:49,Lk 23:51,Lk 24:2,Lk 24:9,Lk 24:13,Lk 24:27,Lk 24:27,Lk 24:41,Lk 24:47,Jn 1:44,Jn 1:45,Jn 3:2,Jn 6:38,Jn 7:42,Jn 8:9,Jn 8:11,Jn 11:1,Jn 12:21,Jn 13:3,Jn 16:30,Jn 18:28,Jn 18:34,Jn 19:38,Jn 21:2,Jn 21:6,Jn 21:8,Jn 21:8,Jn 21:10,Ac 1:4,Ac 1:9,Ac 1:12,Ac 1:22,Ac 2:5,Ac 2:17,Ac 2:18,Ac 2:22,Ac 2:40,Ac 3:20,Ac 3:24,Ac 3:26,Ac 4:36,Ac 5:2,Ac 5:3,Ac 5:38,Ac 5:41,Ac 6:9,Ac 7:45,Ac 8:10,Ac 8:22,Ac 8:26,Ac 8:33,Ac 8:35,Ac 9:8,Ac 9:13,Ac 9:18,Ac 10:23,Ac 10:30,Ac 10:37,Ac 10:38,Ac 11:11,Ac 11:19,Ac 11:27,Ac 12:1,Ac 12:14,Ac 12:19,Ac 12:20,Ac 13:8,Ac 13:13,Ac 13:14,Ac 13:23,Ac 13:29,Ac 13:31,Ac 13:38,Ac 13:50,Ac 14:15,Ac 14:19,Ac 15:1,Ac 15:4,Ac 15:5,Ac 15:19,Ac 15:33,Ac 15:38,Ac 16:11,Ac 16:33,Ac 16:39,Ac 16:40,Ac 17:2,Ac 17:13,Ac 17:27,Ac 18:2,Ac 18:2,Ac 18:5,Ac 18:6,Ac 18:16,Ac 18:21,Ac 19:12,Ac 20:6,Ac 20:9,Ac 20:18,Ac 20:26,Ac 21:7,Ac 21:10,Ac 21:16,Ac 21:21,Ac 21:27,Ac 22:11,Ac 22:22,Ac 23:21,Ac 23:23,Ac 23:34,Ac 24:19,Ac 25:1,Ac 25:7,Ac 26:18,Ac 26:22,Ac 27:21,Ac 27:34,Ac 27:44,Ac 28:3,Ac 28:21,Ac 28:23,Ro 1:7,Ro 1:20,Ro 5:9,Ro 5:14,Ro 6:7,Ro 6:18,Ro 6:22,Ro 7:2,Ro 7:3,Ro 7:6,Ro 8:2,Ro 8:21,Ro 8:35,Ro 8:39,Ro 9:3,Ro 11:25,Ro 11:26,Ro 15:15,Ro 15:19,Ro 15:23,Ro 15:24,Ro 15:31,1 Co 1:3,1 Co 1:30,1 Co 4:5,1 Co 6:19,1 Co 7:10,1 Co 7:27,1 Co 10:14,1 Co 11:23,2 Co 1:2,2 Co 1:14,2 Co 1:16,2 Co 2:5,2 Co 3:18,2 Co 3:18,2 Co 5:6,2 Co 5:16,2 Co 7:1,2 Co 7:13,2 Co 8:10,2 Co 9:2,2 Co 11:3,2 Co 11:9,Ga 1:3,Ga 1:6,Ga 2:12,Ga 4:24,Ga 5:4,Eph 1:2,Eph 3:9,Eph 6:23,Php 1:2,Php 1:5,Php 1:28,Php 4:15,Col 1:2,Col 1:7,Col 1:23,Col 1:26,Col 1:26,Col 2:20,Col 3:24,1 Th 1:9,1 Th 4:3,1 Th 5:22,2 Th 1:2,2 Th 1:9,2 Th 1:9,2 Th 2:2,2 Th 3:2,2 Th 3:3,2 Th 3:6,1 Ti 1:2,1 Ti 3:7,1 Ti 6:10,2 Ti 1:2,2 Ti 1:3,2 Ti 2:19,2 Ti 2:21,2 Ti 3:15,2 Ti 4:4,2 Ti 4:18,Tt 1:4,Tt 2:14,Phm 3,Heb 3:12,Heb 4:3,Heb 4:4,Heb 4:10,Heb 4:10,Heb 5:7,Heb 6:1,Heb 6:7,Heb 7:1,Heb 7:2,Heb 7:26,Heb 8:11,Heb 9:14,Heb 9:26,Heb 10:22,Heb 11:34,Heb 12:15,Heb 13:24,Jas 1:13,Jas 1:17,Jas 1:27,Jas 5:19,1 Pe 3:10,1 Pe 3:11,1 Pe 4:17,2 Pe 1:21,1 Jn 1:7,1 Jn 1:9,1 Jn 2:20,1 Jn 5:21,3 Jn 7,Jud 14,Jud 23,Re 1:4,Re 1:4,Re 1:5,Re 3:12,Re 6:16,Re 6:16,Re 7:2,Re 9:18,Re 12:6,Re 12:14,Re 13:8,Re 14:3,Re 14:4,Re 14:20,Re 16:12,Re 16:17,Re 17:8,Re 18:10,Re 18:14,Re 18:14,Re 18:15,Re 18:17,Re 19:5,Re 20:11,Re 21:2,Re 21:10,Re 21:13,Re 21:13,Re 21:13,Re 21:13,Re 22:19,Re 22:19,Ac 20:9
ἀπό	ἀπό	preposition	Ac 28:23
ἀπʼ	ἀπό	preposition	Mt 7:23,Mt 8:30,Mt 9:15,Mt 11:29,Mt 13:12,Mt 15:8,Mt 17:18,Mt 19:4,Mt 19:8,Mt 20:20,Mt 22:46,Mt 23:39,Mt 24:21,Mt 24:31,Mt 25:28,Mt 25:29,Mt 25:32,Mt 25:41,Mt 26:29,Mt 26:39,Mt 26:64,Mt 27:51,Mk 1:42,Mk 2:20,Mk 2:21,Mk 4:25,Mk 7:4,Mk 7:6,Mk 13:19,Mk 13:27,Mk 14:35,Mk 14:36,Mk 15:21,Mk 15:38,Lk 1:2,Lk 1:38,Lk 1:70,Lk 2:15,Lk 4:13,Lk 4:35,Lk 4:35,Lk 4:42,Lk 5:2,Lk 5:8,Lk 5:13,Lk 5:35,Lk 6:13,Lk 8:18,Lk 8:37,Lk 8:43,Lk 8:46,Lk 9:33,Lk 9:39,Lk 9:45,Lk 12:58,Lk 13:27,Lk 16:3,Lk 17:29,Lk 18:34,Lk 19:24,Lk 21:11,Lk 22:41,Lk 22:42,Lk 22:43,Lk 23:26,Lk 24:31,Lk 24:51,Jn 5:30,Jn 7:17,Jn 7:28,Jn 8:28,Jn 8:42,Jn 8:44,Jn 10:5,Jn 10:18,Jn 10:18,Jn 11:53,Jn 12:36,Jn 13:19,Jn 14:7,Jn 14:10,Jn 15:27,Jn 19:27,Ac 3:21,Ac 12:10,Ac 13:13,Ac 15:18,Ac 15:38,Ac 15:39,Ac 16:18,Ac 19:9,Ac 19:12,Ac 21:1,Ac 22:29,Ac 26:4,Ro 1:18,Ro 16:17,2 Co 12:8,Ga 1:1,1 Th 2:6,1 Th 4:16,2 Th 1:7,Heb 12:25,1 Pe 1:12,2 Pe 3:4,1 Jn 1:1,1 Jn 1:5,1 Jn 2:7,1 Jn 2:13,1 Jn 2:14,1 Jn 2:24,1 Jn 2:24,1 Jn 2:27,1 Jn 2:28,1 Jn 3:8,1 Jn 3:11,1 Jn 3:17,1 Jn 3:22,1 Jn 4:21,1 Jn 5:15,2 Jn 5,2 Jn 6,Re 9:6,Re 14:13,Re 18:15
Ἀπὸ	ἀπό	preposition	Mt 4:17,Mt 16:21,Mt 24:32,Mt 27:45,Mk 13:28,Ac 20:17,Ga 2:6
