Result	Lemma	Gender	Case	Number	Part of Speech	Reference
μητέρα	μήτηρ	fem	acc	sg	noun	Mt 2:13,Mt 2:14,Mt 2:20,Mt 2:21,Mt 10:37,Mt 15:4,Mt 15:4,Mt 19:5,Mt 19:19,Mt 19:29,Mk 5:40,Mk 7:10,Mk 7:10,Mk 10:7,Mk 10:19,Mk 10:29,Lk 2:34,Lk 8:51,Lk 12:53,Lk 14:26,Lk 18:20,Jn 6:42,Jn 19:26,Ro 16:13,Eph 5:31,Eph 6:2
μητρί	μήτηρ	fem	dat	sg	noun	Mt 15:5,Mk 7:11,Mk 7:12,Jn 19:26,2 Ti 1:5
μήτηρ	μήτηρ	fem	nom	sg	noun	Mt 12:46,Mt 12:47,Mt 12:48,Mt 12:49,Mt 12:50,Mt 13:55,Mt 20:20,Mt 27:56,Mt 27:56,Mk 3:31,Mk 3:32,Mk 3:33,Mk 3:34,Mk 3:35,Mk 15:40,Lk 1:43,Lk 1:60,Lk 2:33,Lk 2:48,Lk 2:51,Lk 8:19,Lk 8:20,Lk 8:21,Lk 12:53,Jn 2:1,Jn 2:3,Jn 2:5,Jn 2:12,Jn 19:25,Jn 19:27,Ga 4:26,Re 17:5
μητρὶ	μήτηρ	fem	dat	sg	noun	Mt 14:11,Mk 6:24,Mk 6:28,Lk 7:12,Lk 7:15,Ac 1:14
μητρὸς	μήτηρ	fem	gen	sg	noun	Mt 1:18,Mt 2:11,Mt 10:35,Mt 14:8,Mt 19:12,Lk 1:15,Jn 3:4,Jn 19:25,Ac 3:2,Ac 12:12,Ac 14:8
μητέρας	μήτηρ	fem	acc	pl	noun	Mk 10:30,1 Ti 5:2
μητρός	μήτηρ	fem	gen	sg	noun	Ga 1:15
