Result	Lemma	Gender	Case	Number	Reference
σοφίαν	σοφία	fem	acc	sg	Mt 12:42,Lk 11:31,Lk 21:15,Ac 7:10,1 Co 1:19,1 Co 1:20,1 Co 1:22,1 Co 1:24,1 Co 2:6,1 Co 2:7,2 Pe 3:15,Re 5:12,Re 17:9
σοφίᾳ	σοφία	fem	dat	sg	Lk 2:40,Lk 2:52,Ac 6:10,Ac 7:22,1 Co 1:17,1 Co 1:21,1 Co 2:5,2 Co 1:12,Eph 1:8,Col 1:9,Col 1:28,Col 3:16,Col 4:5
σοφία	σοφία	fem	nom	sg	Mt 11:19,Mt 13:54,Mk 6:2,Lk 7:35,Lk 11:49,1 Co 1:30,1 Co 3:19,Eph 3:10,Jas 3:15,Jas 3:17,Re 7:12,Re 13:18
Σοφίαν	σοφία	fem	acc	sg	1 Co 2:6
σοφίας	σοφία	fem	gen	sg	Ac 6:3,Ro 11:33,1 Co 1:21,1 Co 2:1,1 Co 2:4,1 Co 2:13,1 Co 12:8,Eph 1:17,Col 2:3,Col 2:23,Jas 1:5,Jas 3:13
