Result	Lemma	Gender	Case	Number	Reference
δικαιοσύνην	δικαιοσύνη	fem	acc	sg	Mt 3:15,Mt 5:6,Mt 6:1,Mt 6:33,Ac 10:35,Ro 3:5,Ro 4:3,Ro 4:5,Ro 4:6,Ro 4:9,Ro 4:11,Ro 4:22,Ro 6:16,Ro 8:10,Ro 9:30,Ro 9:30,Ro 9:30,Ro 10:3,Ro 10:3,Ro 10:4,Ro 10:5,Ro 10:10,Ga 3:6,Php 3:6,Php 3:9,Php 3:9,1 Ti 6:11,2 Ti 2:22,Heb 1:9,Heb 11:33,Jas 1:20,Jas 2:23,1 Pe 3:14,1 Jn 2:29,1 Jn 3:7,1 Jn 3:10,Re 22:11
δικαιοσύνῃ	δικαιοσύνη	fem	dat	sg	Lk 1:75,Ac 17:31,Ro 6:18,Ro 6:19,Ro 6:20,Ro 10:3,2 Co 6:14,Eph 4:24,Eph 5:9,2 Ti 3:16,Tt 3:5,1 Pe 2:24,2 Pe 1:1,Re 19:11
δικαιοσύνη	δικαιοσύνη	fem	nom	sg	Mt 5:20,Ro 1:17,Ro 3:21,Ro 3:22,Ro 10:6,Ro 14:17,1 Co 1:30,2 Co 5:21,2 Co 9:9,Ga 2:21,Ga 3:21,2 Pe 3:13
δικαιοσύνης	δικαιοσύνη	fem	gen	sg	Mt 5:10,Mt 21:32,Jn 16:8,Jn 16:10,Ac 13:10,Ac 24:25,Ro 3:25,Ro 3:26,Ro 4:11,Ro 4:13,Ro 5:17,Ro 5:21,Ro 6:13,Ro 9:31,2 Co 3:9,2 Co 6:7,2 Co 9:10,2 Co 11:15,Ga 5:5,Eph 6:14,Php 1:11,2 Ti 4:8,Heb 5:13,Heb 7:2,Heb 11:7,Heb 12:11,Jas 3:18,2 Pe 2:5,2 Pe 2:21
