Result	Lemma	Gender	Case	Number	Reference
ἀλήθεια	ἀλήθεια	fem	nom	sg	Jn 1:17,Jn 8:32,Jn 8:44,Jn 14:6,Jn 18:38,Ro 3:7,2 Co 7:14,2 Co 11:10,Ga 2:5,Eph 4:21,1 Jn 1:8,1 Jn 2:4,1 Jn 5:6
ἀλήθειαν	ἀλήθεια	fem	acc	sg	Mk 5:33,Jn 3:21,Jn 8:32,Jn 8:40,Jn 8:45,Jn 8:46,Jn 16:7,Ro 1:18,Ro 1:25,Ro 2:2,2 Co 12:6,Ga 2:14,Eph 4:25,1 Ti 2:7,1 Ti 4:3,2 Ti 2:18,Tt 1:14,1 Jn 1:6,1 Jn 2:21,2 Jn 1,2 Jn 2
ἀληθείᾳ	ἀλήθεια	fem	dat	sg	Mt 22:16,Jn 4:23,Jn 4:24,Jn 5:33,Jn 8:44,Jn 16:13,Jn 17:17,Jn 17:19,Jn 18:37,Ro 2:8,1 Co 13:6,2 Co 7:14,Ga 5:7,Eph 5:9,Eph 6:14,Php 1:18,Col 1:6,2 Th 2:12,1 Ti 2:7,2 Ti 3:8,2 Pe 1:12,1 Jn 3:18,2 Jn 1,2 Jn 3,2 Jn 4,3 Jn 1,3 Jn 3,3 Jn 3,3 Jn 4,3 Jn 8
ἀληθείας	ἀλήθεια	fem	gen	sg	Mk 12:14,Mk 12:32,Lk 4:25,Lk 20:21,Lk 22:59,Jn 1:14,Jn 14:17,Jn 15:26,Jn 16:13,Jn 18:37,Ac 4:27,Ac 10:34,Ac 26:25,Ro 2:20,Ro 15:8,1 Co 5:8,2 Co 4:2,2 Co 6:7,2 Co 13:8,2 Co 13:8,Eph 1:13,Eph 4:24,Col 1:5,2 Th 2:10,2 Th 2:13,1 Ti 2:4,1 Ti 3:15,1 Ti 6:5,2 Ti 2:15,2 Ti 2:25,2 Ti 3:7,2 Ti 4:4,Tt 1:1,Heb 10:26,Jas 1:18,Jas 3:14,Jas 5:19,1 Pe 1:22,2 Pe 2:2,1 Jn 2:21,1 Jn 3:19,1 Jn 4:6,3 Jn 12
ἀλήθειά	ἀλήθεια	fem	nom	sg	Jn 17:17
Ἀλήθειαν	ἀλήθεια	fem	acc	sg	Ro 9:1
