Result	Lemma	Part of Speech	Reference
Πρὸ	πρό	preposition	Lk 21:12,Jn 13:1,Ga 3:23,Jas 5:12
πρὸ	πρό	preposition	Mt 5:12,Mt 6:8,Mt 8:29,Mt 11:10,Mt 24:38,Mk 1:2,Lk 2:21,Lk 7:27,Lk 9:52,Lk 10:1,Lk 11:38,Lk 22:15,Jn 1:48,Jn 5:7,Jn 10:8,Jn 11:55,Jn 12:1,Jn 13:19,Jn 17:5,Jn 17:24,Ac 5:36,Ac 12:6,Ac 12:14,Ac 13:24,Ac 14:13,Ac 21:38,Ac 23:15,Ro 16:7,1 Co 2:7,1 Co 4:5,2 Co 12:2,Ga 1:17,Ga 2:12,Eph 1:4,Col 1:17,2 Ti 1:9,2 Ti 4:21,Tt 1:2,Heb 11:5,Jas 5:9,1 Pe 1:20,1 Pe 4:8,Jud 25
