Result	Lemma	Gender	Case	Number	Part of Speech	Reference
ἁμαρτία	ἁμαρτία	fem	nom	sg	noun	Mt 12:31,Jn 9:41,Ro 5:12,Ro 5:13,Ro 5:13,Ro 5:20,Ro 5:21,Ro 6:12,Ro 6:14,Ro 7:7,Ro 7:8,Ro 7:8,Ro 7:9,Ro 7:11,Ro 7:13,Ro 7:13,Ro 7:13,Ro 7:17,Ro 7:20,Ro 14:23,1 Co 15:56,Jas 1:15,Jas 4:17,1 Jn 3:4,1 Jn 3:5,1 Jn 5:16,1 Jn 5:17,1 Jn 5:17
ἁμαρτίᾳ	ἁμαρτία	fem	dat	sg	noun	Jn 8:21,Ro 6:1,Ro 6:2,Ro 6:6,Ro 6:10,Ro 6:11,Ro 6:13
ἁμαρτιῶν	ἁμαρτία	fem	gen	pl	noun	Mt 1:21,Mt 26:28,Mk 1:4,Lk 1:77,Lk 3:3,Lk 24:47,Ac 2:38,Ac 5:31,Ac 10:43,Ac 13:38,Ac 26:18,Ro 7:5,1 Co 15:3,Ga 1:4,Col 1:14,Heb 1:3,Heb 5:1,Heb 5:3,Heb 7:27,Heb 8:12,Heb 10:2,Heb 10:3,Heb 10:12,Heb 10:17,Jas 5:20,1 Pe 3:18,1 Pe 4:8,2 Pe 1:9,1 Jn 2:2,1 Jn 4:10,Re 1:5,Heb 10:26
ἁμαρτίαις	ἁμαρτία	fem	dat	pl	noun	Jn 8:24,Jn 8:24,Jn 9:34,1 Co 15:17,Eph 2:1,1 Ti 5:22,2 Ti 3:6,1 Pe 2:24,Re 18:4
ἁμαρτίαι	ἁμαρτία	fem	nom	pl	noun	Mt 9:2,Mt 9:5,Mk 2:5,Mk 2:9,Lk 5:20,Lk 5:23,Lk 7:47,Lk 7:48,Ro 4:7,1 Ti 5:24,1 Jn 2:12,Re 18:5
ἁμαρτίας	ἁμαρτία	fem	gen	sg	noun	Jn 8:34,Jn 8:46,Jn 15:22,Jn 16:8,Jn 16:9,Ro 3:20,Ro 5:12,Ro 6:6,Ro 6:7,Ro 6:16,Ro 6:17,Ro 6:18,Ro 6:20,Ro 6:22,Ro 6:23,Ro 7:23,Ro 7:25,Ro 8:2,Ro 8:3,Ro 8:3,1 Co 15:56,Ga 2:17,Heb 3:13,Heb 4:15,Heb 9:26,Heb 9:28,Heb 10:18,Heb 11:25,Heb 13:11,1 Pe 4:1,2 Pe 2:14,1 Jn 1:7,Heb 10:6,Heb 10:8
ἁμαρτίαν	ἁμαρτία	fem	acc	sg	noun	Jn 1:29,Jn 8:34,Jn 9:41,Jn 15:22,Jn 15:24,Jn 19:11,Ac 7:60,Ro 3:9,Ro 4:8,Ro 7:7,Ro 7:14,Ro 8:3,Ro 8:10,2 Co 5:21,2 Co 5:21,2 Co 11:7,Ga 3:22,Heb 12:1,Heb 12:4,Jas 1:15,Jas 2:9,1 Pe 2:22,1 Jn 1:8,1 Jn 3:4,1 Jn 3:8,1 Jn 3:9,1 Jn 5:16
ἁμαρτίας	ἁμαρτία	fem	acc	pl	noun	Mt 3:6,Mt 9:6,Mk 1:5,Mk 2:7,Mk 2:10,Lk 5:21,Lk 5:24,Lk 7:49,Lk 11:4,Jn 20:23,Ac 3:19,Ac 22:16,Ro 11:27,1 Th 2:16,Heb 2:17,Heb 9:28,Heb 10:4,Heb 10:11,Jas 5:15,Jas 5:16,1 Pe 2:24,1 Jn 1:9,1 Jn 1:9,1 Jn 3:5
