Result	Lemma	Gender	Case	Number	Part of Speech	Reference
πλοῖα	πλοῖον	neu	acc	pl	noun	Lk 5:2,Lk 5:7,Lk 5:11,Re 18:19
πλοίων	πλοῖον	neu	gen	pl	noun	Lk 5:3,Re 8:9
πλοίου	πλοῖον	neu	gen	sg	noun	Mt 14:29,Mk 5:2,Mk 6:54,Lk 5:3,Jn 6:19,Jn 21:6,Ac 27:10,Ac 27:15,Ac 27:19,Ac 27:22,Ac 27:30,Ac 27:44
πλοίῳ	πλοῖον	neu	dat	sg	noun	Mt 4:21,Mt 14:13,Mt 14:33,Mk 1:19,Mk 1:20,Mk 4:36,Mk 5:21,Mk 6:32,Mk 8:14,Lk 5:7,Ac 27:2,Ac 27:31,Ac 27:37,Ac 28:11
πλοῖον	πλοῖον	neu	acc	sg	noun	Mt 4:22,Mt 8:23,Mt 9:1,Mt 13:2,Mt 14:22,Mt 14:32,Mt 15:39,Mk 4:1,Mk 4:37,Mk 4:37,Mk 5:18,Mk 6:45,Mk 6:51,Mk 8:10,Lk 8:22,Lk 8:37,Jn 6:17,Jn 6:21,Jn 6:22,Jn 21:3,Ac 20:13,Ac 20:38,Ac 21:2,Ac 21:6,Ac 27:6,Ac 27:17,Ac 27:38,Ac 27:39
πλοῖον	πλοῖον	neu	accusative, nominative	sg	noun	Mt 8:24
πλοῖον	πλοῖον	neu	nom	sg	noun	Mt 14:24,Mk 6:47,Jn 6:21,Ac 21:3
πλοῖα	πλοῖον	neu	nom	pl	noun	Mk 4:36,Jas 3:4
