Result	Lemma	Gender	Case	Number	Part of Speech	Reference
στομάτων	στόμα	neu	gen	pl	noun	Re 9:17,Re 9:18
στόματος	στόμα	neu	gen	sg	noun	Mt 4:4,Mt 15:11,Mt 15:18,Mt 18:16,Mt 21:16,Lk 1:70,Lk 4:22,Lk 11:54,Lk 22:71,Ac 1:16,Ac 3:18,Ac 3:21,Ac 4:25,Ac 22:14,2 Co 13:1,Eph 4:29,Col 3:8,2 Th 2:8,2 Ti 4:17,Jas 3:10,Re 1:16,Re 11:5,Re 12:15,Re 12:16,Re 16:13,Re 16:13,Re 16:13,Re 19:15,Re 19:21
στόματί	στόμα	neu	dat	sg	noun	Ro 10:8,Ro 10:9,Re 10:9,Re 10:10
στόμα	στόμα	neu	nom	sg	noun	Mt 12:34,Lk 6:45,Ro 3:14,Ro 3:19,Jud 16,Re 13:2,Re 13:2,Re 13:5,Lk 1:64,2 Co 6:11
στόμα	στόμα	neu	acc	sg	noun	Mt 13:35,Mt 15:11,Mt 15:17,Mt 17:27,Lk 21:15,Ac 11:8,Ac 23:2,Re 12:16,Ac 8:32,Ac 8:35,Ac 10:34,Ac 18:14,2 Jn 12,2 Jn 12,3 Jn 14,3 Jn 14,Re 13:6,Mt 5:2
στόματι	στόμα	neu	dat	sg	noun	Lk 21:24,Jn 19:29,Ro 10:10,Ro 15:6,1 Pe 2:22,Re 9:19,Re 14:5
στόματός	στόμα	neu	gen	sg	noun	Lk 19:22,Ac 15:7,Eph 6:19,Re 2:16,Re 3:16
στόματα	στόμα	neu	acc	pl	noun	Heb 11:33,Heb 11:34,Jas 3:3
