Result	Lemma	Gender	Case	Number	Part of Speech	Reference
γῆ	γῆ	fem	nom	sg	noun	Mt 27:51,Mk 4:28,Ac 7:33,Ac 7:49,1 Co 10:26,Heb 6:7,Jas 5:18,2 Pe 3:5,2 Pe 3:10,Re 12:16,Re 12:16,Re 13:3,Re 14:16,Re 18:1,Re 20:11,Re 21:1,Mt 5:18,Mt 24:35,Mk 13:31,Lk 21:33,2 Pe 3:7
γῆς	γῆ	fem	gen	sg	noun	Mt 5:13,Mt 6:10,Mt 6:19,Mt 9:6,Mt 12:40,Mt 12:42,Mt 13:5,Mt 14:24,Mt 16:19,Mt 16:19,Mt 17:25,Mt 18:18,Mt 18:18,Mt 18:19,Mt 23:9,Mt 23:35,Mt 24:30,Mt 28:18,Mk 2:10,Mk 4:1,Mk 4:5,Mk 4:26,Mk 4:31,Mk 6:47,Mk 8:6,Mk 9:3,Mk 9:20,Mk 13:27,Mk 14:35,Lk 2:14,Lk 5:3,Lk 5:24,Lk 11:31,Lk 12:56,Lk 18:8,Lk 21:23,Lk 21:25,Jn 3:31,Jn 3:31,Jn 3:31,Jn 6:21,Jn 12:32,Jn 17:4,Jn 21:8,Ac 1:8,Ac 2:19,Ac 3:25,Ac 4:26,Ac 7:3,Ac 7:4,Ac 7:40,Ac 8:33,Ac 9:8,Ac 10:11,Ac 10:12,Ac 11:6,Ac 13:47,Ac 17:26,Ac 22:22,Ro 9:28,1 Co 8:5,1 Co 15:47,Eph 1:10,Eph 3:15,Eph 4:9,Eph 6:3,Col 1:16,Col 1:20,Col 3:2,Col 3:5,Heb 8:4,Heb 8:9,Heb 11:13,Heb 11:38,Heb 12:25,Jas 5:5,Jas 5:7,Jas 5:17,Jud 5,Re 1:5,Re 1:7,Re 5:3,Re 5:3,Re 5:10,Re 5:13,Re 5:13,Re 6:4,Re 6:8,Re 6:8,Re 6:15,Re 7:1,Re 7:1,Re 7:1,Re 8:7,Re 9:3,Re 9:4,Re 10:2,Re 10:5,Re 10:8,Re 11:4,Re 13:11,Re 14:3,Re 14:15,Re 14:18,Re 14:19,Re 16:18,Re 17:2,Re 17:5,Re 17:18,Re 18:3,Re 18:3,Re 18:9,Re 18:11,Re 18:23,Re 18:24,Re 19:19,Re 20:8,Re 20:9,Re 21:24,Mt 11:25,Mk 4:31,Lk 10:21,Lk 21:35,Ac 17:24,Heb 11:29,Re 3:10,Re 6:10,Re 8:13,Re 11:10,Re 11:10,Re 13:8,Re 13:14,Re 13:14,Re 14:6,Re 17:8
γῆν	γῆ	fem	acc	sg	noun	Mt 2:20,Mt 2:21,Mt 5:5,Mt 9:26,Mt 10:29,Mt 10:34,Mt 13:5,Mt 13:8,Mt 13:23,Mt 14:34,Mt 15:35,Mt 25:18,Mt 27:45,Mk 4:5,Mk 4:8,Mk 4:20,Mk 6:53,Mk 15:33,Lk 4:25,Lk 5:11,Lk 6:49,Lk 8:8,Lk 8:27,Lk 12:49,Lk 13:7,Lk 14:35,Lk 22:44,Lk 23:44,Jn 3:22,Jn 8:6,Jn 8:8,Jn 12:24,Jn 21:9,Jn 21:11,Ac 7:3,Ac 7:4,Ac 9:4,Ac 13:19,Ac 26:14,Ac 27:39,Ac 27:43,Ac 27:44,Ro 10:18,Heb 1:10,Heb 11:9,Heb 12:26,Jas 5:12,Re 5:6,Re 6:13,Re 7:2,Re 7:3,Re 8:5,Re 8:7,Re 9:1,Re 9:3,Re 10:6,Re 11:18,Re 12:4,Re 12:9,Re 12:12,Re 12:13,Re 13:12,Re 13:13,Re 14:7,Re 14:16,Re 14:19,Re 16:1,Re 16:2,Re 19:2,Re 21:1,Lk 16:17,Lk 24:5,Ac 4:24,Ac 14:15,Heb 12:26,2 Pe 3:13,Re 11:6,Re 17:2
γῇ	γῆ	fem	dat	sg	noun	Mt 5:35,Mt 9:31,Mt 10:15,Mt 11:24,Mt 25:25,Lk 8:15,Lk 12:51,Ac 7:6,Ac 7:29,Ac 7:36,Ac 13:17,Ac 13:19,Ro 9:17
γῆ	γῆ	fem	voc	sg	noun	Mt 2:6,Mt 4:15,Mt 4:15
