Result	Lemma	Gender	Case	Number	Part of Speech	Reference
ἐκκλησίας	ἐκκλησία	fem	gen	sg	noun	Mt 18:17,Ac 11:22,Ac 12:1,Ac 12:5,Ac 15:3,Ac 15:4,Ac 20:17,Ro 16:1,Ro 16:23,1 Co 11:22,1 Co 14:12,Eph 3:10,Eph 5:23,1 Ti 3:5,Heb 2:12,Jas 5:14,3 Jn 6,3 Jn 10,Re 2:1,Re 2:8,Re 2:12,Re 2:18,Re 3:1,Re 3:7,Re 3:14,Col 1:18
ἐκκλησίαις	ἐκκλησία	fem	dat	pl	noun	1 Co 7:17,1 Co 14:33,1 Co 14:34,1 Co 16:1,2 Co 8:1,Ga 1:2,Ga 1:22,2 Th 1:4,Re 1:4,Re 1:11,Re 2:7,Re 2:11,Re 2:17,Re 2:29,Re 3:6,Re 3:13,Re 3:22,Re 22:16
ἐκκλησίαν	ἐκκλησία	fem	acc	sg	noun	Mt 16:18,Ac 5:11,Ac 8:1,Ac 8:3,Ac 13:1,Ac 14:23,Ac 14:27,Ac 18:22,Ac 19:40,Ac 20:28,Ro 16:5,1 Co 14:4,1 Co 15:9,Ga 1:13,Eph 5:25,Eph 5:27,Eph 5:29,Eph 5:32,Php 3:6,Col 4:15
ἐκκλησίας	ἐκκλησία	fem	acc	pl	noun	Ac 15:41,2 Co 11:8,2 Co 12:13
ἐκκλησίαι	ἐκκλησία	fem	nom	pl	noun	Ac 16:5,Ro 16:4,Ro 16:16,1 Co 11:16,1 Co 16:19,Re 1:20,Re 2:23
ἐκκλησίᾳ	ἐκκλησία	fem	dat	sg	noun	Mt 18:17,Ac 7:38,Ac 11:26,Ac 15:22,Ac 19:39,1 Co 1:2,1 Co 4:17,1 Co 6:4,1 Co 10:32,1 Co 11:18,1 Co 12:28,1 Co 14:19,1 Co 14:28,1 Co 14:35,1 Co 16:19,2 Co 1:1,Eph 1:22,Eph 3:21,Col 4:16,1 Th 1:1,2 Th 1:1,Phm 2,Heb 12:23,3 Jn 9
ἐκκλησία	ἐκκλησία	fem	nom	sg	noun	Ac 9:31,Ac 19:32,1 Co 14:5,1 Co 14:23,Eph 5:24,Php 4:15,Col 1:24,1 Ti 3:15,1 Ti 5:16
ἐκκλησιῶν	ἐκκλησία	fem	gen	pl	noun	2 Co 8:18,2 Co 8:19,2 Co 8:23,2 Co 8:24,2 Co 11:28,1 Th 2:14,Re 1:20
