Result	Lemma	Part of Speech	Reference
Ὧδέ	ὧδε	adverb	Re 13:10
ὧδε	ὧδε	adverb	Mt 8:29,Mt 12:6,Mt 12:41,Mt 12:42,Mt 14:8,Mt 14:17,Mt 14:18,Mt 16:28,Mt 17:4,Mt 17:4,Mt 17:17,Mt 20:6,Mt 22:12,Mt 24:2,Mt 24:23,Mt 24:23,Mt 26:38,Mt 28:6,Mk 6:3,Mk 8:4,Mk 9:1,Mk 9:5,Mk 11:3,Mk 13:2,Mk 13:21,Mk 14:32,Mk 14:34,Mk 16:6,Lk 4:23,Lk 9:12,Lk 9:33,Lk 9:41,Lk 11:31,Lk 11:32,Lk 14:21,Lk 15:17,Lk 16:25,Lk 17:21,Lk 17:23,Lk 19:27,Lk 22:38,Lk 23:5,Lk 24:6,Jn 6:9,Jn 6:25,Jn 11:21,Jn 11:32,Jn 20:27,Ac 9:14,Ac 9:21,1 Co 4:2,Col 4:9,Heb 7:8,Heb 13:14,Jas 2:3,Re 4:1,Re 11:12,Re 17:9
Ὧδε	ὧδε	adverb	Re 13:18,Re 14:12
