Result	Lemma	Gender	Case	Number	Part of Speech	Reference
οἰκιῶν	οἰκία	fem	gen	pl	noun	Ac 4:34
οἰκίᾳ	οἰκία	fem	dat	sg	noun	Mt 5:15,Mt 7:25,Mt 7:27,Mt 8:6,Mt 9:10,Mt 13:57,Mt 26:6,Mk 2:15,Mk 6:4,Mk 9:33,Mk 14:3,Lk 5:29,Lk 6:48,Lk 7:37,Lk 8:27,Lk 10:7,Lk 15:25,Lk 17:31,Jn 8:35,Jn 11:31,Jn 14:2,Ac 9:11,Ac 10:32,Ac 16:32,Ac 17:5,2 Ti 2:20
οἰκίας	οἰκία	fem	acc	pl	noun	Mt 19:29,Mk 10:30,Mk 12:40,Lk 20:47,1 Co 11:22,1 Ti 5:13,2 Ti 3:6
οἰκία	οἰκία	fem	nom	sg	noun	Mt 10:13,Mt 12:25,Mk 3:25,Mk 3:25,Jn 4:53,Jn 12:3,Ac 10:6,Ac 18:7,2 Co 5:1
οἰκίας	οἰκία	fem	gen	sg	noun	Mt 10:14,Mt 13:1,Mt 24:17,Mk 13:15,Mk 13:35,Lk 6:49,Lk 7:6,Lk 10:7,Lk 22:11,Php 4:22
οἰκίαν	οἰκία	fem	acc	sg	noun	Mt 2:11,Mt 7:24,Mt 7:26,Mt 8:14,Mt 9:23,Mt 9:28,Mt 10:12,Mt 12:29,Mt 12:29,Mt 13:36,Mt 17:25,Mt 24:43,Mk 1:29,Mk 3:27,Mk 3:27,Mk 6:10,Mk 7:24,Mk 10:10,Mk 10:29,Mk 13:34,Lk 4:38,Lk 6:48,Lk 6:49,Lk 7:44,Lk 8:51,Lk 9:4,Lk 10:5,Lk 10:7,Lk 15:8,Lk 18:29,Lk 22:10,Lk 22:54,Ac 9:17,Ac 10:17,Ac 11:11,Ac 12:12,Ac 18:7,1 Co 16:15,2 Co 5:1,2 Jn 10
