Reference	Result	Lemma	Part of Speech
Ac 20:24,Ac 26:9,Ro 11:4,1 Co 4:4,2 Co 2:1	ἐμαυτῷ	ἐμαυτοῦ	pronoun
Jn 5:30,Jn 5:31,Jn 7:17,Jn 7:28,Jn 8:14,Jn 8:18,Jn 8:28,Jn 8:42,Jn 10:18,Jn 12:49,Jn 14:10,Ac 24:10,1 Co 10:33,2 Co 12:5	ἐμαυτοῦ	ἐμαυτοῦ	pronoun
Mt 8:9,Lk 7:7,Lk 7:8,Ac 26:2,1 Co 4:3,1 Co 4:6,1 Co 9:19,2 Co 11:7,2 Co 11:9,Ga 2:18,Php 3:13,Phm 13	ἐμαυτὸν	ἐμαυτοῦ	pronoun
Jn 8:54,Jn 12:32,Jn 14:3,Jn 14:21,Jn 17:19,1 Co 7:7	ἐμαυτόν	ἐμαυτοῦ	pronoun
