Reference	Result	Lemma	Part of Speech
Jn 6:31,Jn 12:14,Ro 3:8,1 Co 5:7,1 Co 10:8,1 Co 10:9,Eph 4:21,1 Th 2:13,1 Jn 3:2	καθώς	καθώς	conjunction
Mk 1:2,Jn 15:9,Ac 7:17,Ga 3:6,1 Ti 1:3	Καθὼς	καθώς	conjunction
Mt 21:6,Mt 26:24,Mt 28:6,Mk 4:33,Mk 9:13,Mk 11:6,Mk 14:16,Mk 14:21,Mk 15:8,Mk 16:7,Lk 1:2,Lk 1:55,Lk 1:70,Lk 2:20,Lk 2:23,Lk 5:14,Lk 6:31,Lk 6:36,Lk 11:1,Lk 11:30,Lk 17:26,Lk 17:28,Lk 19:32,Lk 22:13,Lk 22:29,Lk 24:24,Lk 24:39,Jn 1:23,Jn 3:14,Jn 5:23,Jn 5:30,Jn 6:57,Jn 6:58,Jn 7:38,Jn 8:28,Jn 10:15,Jn 12:50,Jn 13:15,Jn 13:33,Jn 13:34,Jn 14:27,Jn 14:31,Jn 15:4,Jn 15:10,Jn 15:12,Jn 17:2,Jn 17:11,Jn 17:14,Jn 17:16,Jn 17:18,Jn 17:21,Jn 17:22,Jn 17:23,Jn 19:40,Jn 20:21,Ac 2:4,Ac 2:22,Ac 7:42,Ac 7:44,Ac 7:48,Ac 11:29,Ac 15:8,Ac 15:14,Ac 15:15,Ac 22:3,Ro 1:13,Ro 1:17,Ro 1:28,Ro 2:24,Ro 3:4,Ro 3:8,Ro 3:10,Ro 4:17,Ro 8:36,Ro 9:13,Ro 9:29,Ro 9:33,Ro 10:15,Ro 11:8,Ro 11:26,Ro 15:3,Ro 15:7,Ro 15:9,Ro 15:21,1 Co 1:6,1 Co 1:31,1 Co 2:9,1 Co 4:17,1 Co 8:2,1 Co 10:6,1 Co 10:33,1 Co 11:1,1 Co 11:2,1 Co 12:11,1 Co 12:18,1 Co 13:12,1 Co 14:34,1 Co 15:38,1 Co 15:49,2 Co 1:5,2 Co 1:14,2 Co 4:1,2 Co 6:16,2 Co 8:5,2 Co 8:6,2 Co 8:15,2 Co 9:3,2 Co 9:7,2 Co 9:9,2 Co 10:7,2 Co 11:12,Ga 2:7,Ga 5:21,Eph 1:4,Eph 3:3,Eph 4:4,Eph 4:17,Eph 4:32,Eph 5:2,Eph 5:3,Eph 5:25,Eph 5:29,Php 2:12,Php 3:17,Col 1:6,Col 1:6,Col 1:7,Col 2:7,Col 3:13,1 Th 1:5,1 Th 2:2,1 Th 2:4,1 Th 2:5,1 Th 2:14,1 Th 3:4,1 Th 4:1,1 Th 4:1,1 Th 4:6,1 Th 4:11,1 Th 4:13,1 Th 5:11,2 Th 1:3,2 Th 3:1,Heb 3:7,Heb 4:3,Heb 4:7,Heb 5:3,Heb 5:6,Heb 8:5,Heb 10:25,Heb 11:12,1 Pe 4:10,2 Pe 1:14,2 Pe 3:15,1 Jn 2:6,1 Jn 2:18,1 Jn 2:27,1 Jn 3:3,1 Jn 3:7,1 Jn 3:12,1 Jn 3:23,1 Jn 4:17,2 Jn 4,2 Jn 6,3 Jn 2,3 Jn 3	καθὼς	καθώς	conjunction
Php 1:7	Καθώς	καθώς	conjunction
1 Co 10:7	καθώς	καθώς	preposition, conjunction
