Result	Lemma	Gender	Case	Number	Part of Speech	Reference
μέσος	μέσος	mas	nom	sg	adjective	Lk 22:55,Jn 1:26,Ac 1:18
μέσον	μέσος	neu	acc	sg	adjective	Mt 13:25,Mk 3:3,Mk 7:31,Mk 14:60,Lk 4:35,Lk 5:19,Lk 6:8,Lk 17:11,Lk 23:45,Jn 19:18,Jn 20:19,Jn 20:26,Ac 27:27,1 Co 6:5,Php 2:15,Re 7:17
μέσης	μέσος	fem	gen	sg	adjective	Ac 26:13,Mt 25:6
μέσου	μέσος	neu	gen	sg	adjective	Mt 13:49,Lk 4:30,Ac 17:33,Ac 23:10,1 Co 5:2,2 Co 6:17,Col 2:14,2 Th 2:7
μέσῳ	μέσος	neu	dat	sg	adjective	Mt 10:16,Mt 14:6,Mt 18:2,Mt 18:20,Mk 6:47,Mk 9:36,Lk 2:46,Lk 8:7,Lk 10:3,Lk 21:21,Lk 22:27,Lk 22:55,Lk 24:36,Jn 8:3,Jn 8:9,Ac 1:15,Ac 2:22,Ac 4:7,Ac 17:22,Ac 27:21,1 Th 2:7,Heb 2:12,Re 1:13,Re 2:1,Re 4:6,Re 5:6,Re 5:6,Re 6:6,Re 22:2
