Result	Lemma	Tense	Voice	Mood	Person	Gender	Case	Number	Part of Speech	Reference
κόψαντες	κόπτω	aor	actv	participle	—	mas	nom	pl	verb	Mk 11:8
ἔκοπτον	κόπτω	impft	actv	indicative	3p	—	—	pl	verb	Mt 21:8
ἐκόπτοντο	κόπτω	impft	mid	indicative	3p	—	—	pl	verb	Lk 8:52,Lk 23:27
κόψονται	κόπτω	futr	mid	indicative	3p	—	—	pl	verb	Mt 24:30,Re 1:7,Re 18:9
ἐκόψασθε	κόπτω	aor	mid	indicative	2p	—	—	pl	verb	Mt 11:17
