Reference	Result	Lemma	Part of Speech
Mt 3:13,Mt 4:21,Mt 14:3,Mt 14:10,Mt 16:14,Mt 17:1,Mt 21:26,Mk 1:14,Mk 1:19,Mk 3:17,Mk 5:37,Mk 6:16,Mk 6:17,Mk 6:20,Mk 8:28,Mk 9:2,Mk 11:32,Mk 14:33,Lk 1:13,Lk 3:2,Lk 3:20,Lk 5:10,Lk 6:14,Lk 8:51,Lk 9:9,Lk 9:19,Lk 9:28,Lk 20:6,Lk 22:8,Jn 3:26,Jn 5:33,Ac 3:3,Ac 3:11,Ac 8:14,Ac 12:25,Ac 13:5,Ac 15:37	Ἰωάννην	Ἰωάννης	noun
Mt 11:4,Lk 7:18,Lk 7:22,Ac 3:4,Re 1:1	Ἰωάννῃ	Ἰωάννης	noun
Mt 9:14,Mt 11:7,Mt 11:11,Mt 11:12,Mt 11:13,Mt 14:8,Mt 17:13,Mt 21:25,Mk 1:9,Mk 1:29,Mk 2:18,Mk 2:18,Mk 6:24,Mk 6:25,Mk 10:41,Mk 11:30,Lk 3:15,Lk 5:33,Lk 7:24,Lk 7:24,Lk 7:28,Lk 7:29,Lk 16:16,Lk 20:4,Jn 1:19,Jn 1:40,Jn 1:42,Jn 3:25,Jn 5:36,Jn 21:15,Jn 21:16,Jn 21:17,Ac 1:22,Ac 4:13,Ac 12:2,Ac 12:12,Ac 13:24,Ac 18:25,Ac 19:3	Ἰωάννου	Ἰωάννης	noun
Mt 3:1,Mt 3:4,Mt 3:14,Mt 4:12,Mt 10:2,Mt 11:2,Mt 11:18,Mt 14:2,Mt 14:4,Mt 21:32,Mk 1:4,Mk 1:6,Mk 6:14,Mk 6:18,Mk 9:38,Mk 10:35,Mk 13:3,Lk 1:60,Lk 1:63,Lk 3:16,Lk 7:18,Lk 7:20,Lk 7:33,Lk 9:7,Lk 9:49,Lk 9:54,Lk 11:1,Jn 1:6,Jn 1:15,Jn 1:26,Jn 1:28,Jn 1:32,Jn 1:35,Jn 3:23,Jn 3:24,Jn 3:27,Jn 4:1,Jn 10:40,Jn 10:41,Jn 10:41,Ac 1:5,Ac 1:13,Ac 3:1,Ac 4:6,Ac 4:19,Ac 10:37,Ac 11:16,Ac 13:13,Ac 13:25,Ac 19:4,Ga 2:9,Re 1:4,Re 1:9,Re 22:8	Ἰωάννης	Ἰωάννης	noun
