Result	Lemma	Gender	Case	Number	Part of Speech	Reference
διδάσκαλος	διδάσκαλος	mas	nom	sg	noun	Mt 9:11,Mt 10:25,Mt 17:24,Mt 23:8,Mt 26:18,Mk 14:14,Lk 6:40,Lk 22:11,Jn 3:2,Jn 3:10,Jn 11:28,Jn 13:13,Jn 13:14,1 Ti 2:7,2 Ti 1:11
διδάσκαλοι	διδάσκαλος	mas	nom	pl	noun	Ac 13:1,1 Co 12:29,Heb 5:12,Jas 3:1
διδασκάλους	διδάσκαλος	mas	acc	pl	noun	1 Co 12:28,Eph 4:11,2 Ti 4:3
διδασκάλων	διδάσκαλος	mas	gen	pl	noun	Lk 2:46
διδάσκαλον	διδάσκαλος	mas	acc	sg	noun	Mt 10:24,Mk 5:35,Lk 6:40,Lk 8:49,Ro 2:20
διδάσκαλε	διδάσκαλος	mas	voc	sg	noun	Mt 8:19,Mt 12:38,Mt 19:16,Mt 22:16,Mt 22:24,Mt 22:36,Mk 4:38,Mk 9:17,Mk 9:38,Mk 10:17,Mk 10:20,Mk 10:35,Mk 12:14,Mk 12:19,Mk 12:32,Mk 13:1,Lk 3:12,Lk 7:40,Lk 9:38,Lk 10:25,Lk 11:45,Lk 12:13,Lk 18:18,Lk 19:39,Lk 20:21,Lk 20:28,Lk 20:39,Lk 21:7,Jn 1:38,Jn 8:4,Jn 20:16
