Result	Lemma	Part of Speech	Reference
τότε	τότε	adverb	Mt 2:17,Mt 3:15,Mt 4:10,Mt 4:17,Mt 5:24,Mt 7:5,Mt 7:23,Mt 8:26,Mt 9:6,Mt 9:15,Mt 9:29,Mt 9:37,Mt 12:13,Mt 12:29,Mt 12:44,Mt 12:45,Mt 13:26,Mt 13:43,Mt 15:28,Mt 16:12,Mt 16:21,Mt 16:27,Mt 17:13,Mt 21:1,Mt 22:8,Mt 22:13,Mt 22:21,Mt 24:10,Mt 24:14,Mt 24:16,Mt 24:21,Mt 24:30,Mt 24:30,Mt 25:7,Mt 25:31,Mt 25:37,Mt 25:44,Mt 25:45,Mt 26:16,Mt 26:38,Mt 26:45,Mt 26:50,Mt 26:52,Mt 26:74,Mt 27:9,Mt 27:13,Mt 27:16,Mt 27:26,Mt 27:58,Mt 28:10,Mk 2:20,Mk 3:27,Mk 13:14,Mk 13:21,Mk 13:26,Mk 13:27,Lk 5:35,Lk 6:42,Lk 11:24,Lk 11:26,Lk 13:26,Lk 14:9,Lk 14:10,Lk 14:21,Lk 16:16,Lk 21:20,Lk 21:21,Lk 21:27,Lk 23:30,Lk 24:45,Jn 7:10,Jn 8:28,Jn 10:22,Jn 11:6,Jn 11:14,Jn 12:16,Jn 13:27,Jn 20:8,Ac 6:11,Ac 7:4,Ac 8:17,Ac 10:46,Ac 10:48,Ac 13:3,Ac 13:12,Ac 17:14,Ac 21:13,Ac 21:33,Ac 23:3,Ac 25:12,Ac 26:1,Ac 27:21,Ac 27:32,Ac 28:1,Ro 6:21,1 Co 4:5,1 Co 13:12,1 Co 13:12,1 Co 15:28,1 Co 15:54,1 Co 16:2,2 Co 12:10,Ga 4:8,Ga 4:29,Ga 6:4,Col 3:4,1 Th 5:3,2 Th 2:8,Heb 10:7,Heb 10:9,Heb 12:26,2 Pe 3:6
Τότε	τότε	adverb	Mt 2:7,Mt 2:16,Mt 3:5,Mt 3:13,Mt 4:1,Mt 4:5,Mt 4:11,Mt 9:14,Mt 11:20,Mt 12:22,Mt 12:38,Mt 13:36,Mt 15:1,Mt 15:12,Mt 16:20,Mt 16:24,Mt 17:19,Mt 18:21,Mt 18:32,Mt 19:13,Mt 19:27,Mt 20:20,Mt 22:15,Mt 23:1,Mt 24:9,Mt 24:23,Mt 24:40,Mt 25:1,Mt 25:34,Mt 25:41,Mt 26:3,Mt 26:14,Mt 26:31,Mt 26:36,Mt 26:56,Mt 26:65,Mt 26:67,Mt 27:3,Mt 27:27,Mt 27:38,Lk 21:10,Jn 19:1,Jn 19:16,Ac 1:12,Ac 4:8,Ac 5:26,Ac 15:22,Ac 21:26
