Result	Lemma	Part of Speech	Reference
ἔξω	ἔξω	preposition, adverb	Mt 10:14,Mt 21:17,Mt 21:39,Mk 5:10,Mk 8:23,Mk 11:19,Mk 12:8,Lk 4:29,Lk 13:33,Lk 20:15,Ac 4:15,Ac 7:58,Ac 14:19,Ac 16:13,Ac 21:5,Ac 21:30,Heb 13:11,Heb 13:12,Heb 13:13
ἔξω	ἔξω	adverb	Mt 12:46,Mt 12:47,Mt 26:69,Mt 26:75,Mk 1:45,Mk 3:31,Mk 3:32,Mk 4:11,Mk 11:4,Mk 14:68,Lk 1:10,Lk 8:20,Lk 13:25,Lk 13:28,Lk 22:62,Lk 24:50,Jn 6:37,Jn 9:34,Jn 9:35,Jn 11:43,Jn 12:31,Jn 18:16,Jn 18:29,Jn 19:4,Jn 19:4,Jn 19:5,Jn 19:13,Jn 20:11,Ac 5:34,Ac 9:40,Ac 16:30,Ac 26:11,1 Co 5:12,1 Co 5:13,Col 4:5,1 Th 4:12,Re 3:12,Re 22:15,Mt 5:13,Mt 13:48,Lk 14:35,Jn 15:6,2 Co 4:16,1 Jn 4:18
